id,time,type,prev_id,Engagement_index,Hop,Non_follower
2424719038,3664,like,2424719038,0,1,0
430355338,3664,like,430355338,0,1,0
2220605833,3664,like,2220605833,0,1,0
1351063471073456128,3664,like,1351063471073456128,0,2,0
66071294,3664,like,66071294,0,1,0
2953108058,3664,like,2953108058,0,2,0
727893595,3664,like,727893595,0,1,0
3351302433,3664,like,3351302433,0,1,0
2641750403,3664,like,2641750403,0,1,0
846199245145325568,3664,like,846199245145325568,0,2,0
1352801844133679104,3664,like,1352801844133679104,0,1,0
1362313339683020803,3664,like,1362313339683020803,0,1,0
850506972298432512,3664,like,850506972298432512,0,1,0
851484936628514816,3664,like,851484936628514816,0,2,0
1228283610144428032,3664,like,1228283610144428032,0,1,0
107927286,3664,like,107927286,0,2,0
916492657937043456,3664,like,916492657937043456,0,1,0
242001920,3664,like,242001920,0,2,0
2741183857_1,3664,like,2741183857,1,2,0
2844540077,3664,like,2844540077,0,1,0
3566970436_1,3664,like,3566970436,1,0,0
2887434543,3664,like,2887434543,0,1,0
1423498754750128133_1,3664,like,1423498754750128133,1,1,0
99560360_1,3664,like,99560360,1,1,0
1509971561645752323,3664,like,1509971561645752323,0,2,0
967656070268121088,3664,like,967656070268121088,0,0,1
976918823977676800,3664,like,976918823977676800,0,1,0
303254620_1,3664,like,303254620,1,1,0
1013239515337633792_1,3664,like,1013239515337633792,1,1,0
3033252529,3664,like,3033252529,0,1,0
1019307029687603200,3664,like,1019307029687603200,0,1,0
1129807878200729600,3664,like,1129807878200729600,0,2,0
1701285902_1,3664,like,1701285902,1,1,0
108885927,3664,like,108885927,0,2,0
3008688547_1,3664,like,3008688547,1,1,0
1862562738_1,3736,like,1862562738,1,1,0
60528353,3736,like,60528353,0,1,0
513302679,3736,like,513302679,0,1,0
149981963,3736,like,149981963,0,2,0
2446080792,3736,like,2446080792,0,1,0
1532194486750617600,3736,like,1532194486750617600,0,1,0
1121348064004825088,3736,like,1121348064004825088,0,1,0
862166474185723905,3736,like,862166474185723905,0,2,0
1167996577_1,3736,like,1167996577,1,1,0
1007656614,3736,like,1007656614,0,1,0
826295169624469504,3736,like,826295169624469504,0,1,0
1573799823395921922_1,3736,like,1573799823395921922,1,0,0
318841407,3736,like,318841407,0,2,0
2939005634,3736,like,2939005634,0,1,0
155687776,3736,like,155687776,0,0,1
844266056856297474,3736,like,844266056856297474,0,1,0
735656861232418816_1,3736,like,735656861232418816,1,1,0
247369206,3736,like,247369206,0,1,0
597712357,3736,like,597712357,0,1,0
4686387254,3736,like,4686387254,0,3,0
1500226269312700423,3736,like,1500226269312700423,0,1,0
1007366165696372736,3736,like,1007366165696372736,0,1,0
1194550792419602433,3736,like,1194550792419602433,0,1,0
1333836034052935682_1,3736,like,1333836034052935682,1,2,0
335065695_1,3736,like,335065695,1,1,0
452526946,3736,like,452526946,0,1,0
2174045681,3736,like,2174045681,0,2,0
2167560237,3736,like,2167560237,0,1,0
433770598,3736,like,433770598,0,1,0
1213274742662160385,3736,like,1213274742662160385,0,1,0
1555036766087831552,3736,like,1555036766087831552,0,1,0
1229533521145991168,3736,like,1229533521145991168,0,1,0
922266654347755520,3736,like,922266654347755520,0,2,0
473866275,3736,like,473866275,0,1,0
1215688540350308353,3736,like,1215688540350308353,0,1,0
747209409693048832,3736,like,747209409693048832,0,1,0
457800470,3808,like,457800470,0,2,0
959310892335734785,3808,like,959310892335734785,0,1,0
1118073301929058305,3808,like,1118073301929058305,0,1,0
348639734,3808,like,348639734,0,1,0
2347263827,3808,like,2347263827,0,1,0
1460382765698932739,3808,like,1460382765698932739,0,1,0
1030612835360010242_2,3808,like,1030612835360010242,2,1,0
1481328619851075594,3808,like,1481328619851075594,0,1,0
1018964874179670016,3808,like,1018964874179670016,0,1,0
1185311022258651136,3808,like,1185311022258651136,0,1,0
453853604,3808,like,453853604,0,1,0
952675636518313984,3808,like,952675636518313984,0,1,0
513451396,3808,like,513451396,0,1,0
807045973,3808,like,807045973,0,1,0
409218237,3808,like,409218237,0,1,0
325285802_1,3808,like,325285802,1,1,0
556853207,3808,like,556853207,0,1,0
1216405418_1,3808,like,1216405418,1,1,0
581124102,3808,like,581124102,0,2,0
1489045211254767620,3808,like,1489045211254767620,0,0,1
1362697783078252545,3808,like,1362697783078252545,0,2,0
986393911529803783,3808,like,986393911529803783,0,2,0
1696826000_1,3808,like,1696826000,1,1,0
1295804444605657092_1,3808,like,1295804444605657092,1,1,0
993957854963957765,3808,like,993957854963957765,0,0,1
1587252313965694978,3808,like,1587252313965694978,0,0,1
1150698365543440385,3808,like,1150698365543440385,0,1,0
1007152005528223744,3808,like,1007152005528223744,0,1,0
747477244352827393,3808,like,747477244352827393,0,1,0
2891043384,3808,like,2891043384,0,1,0
1702505960,3808,like,1702505960,0,1,0
842368153900462083,3808,like,842368153900462083,0,2,0
1034472358260559878,3808,like,1034472358260559878,0,2,1
1394655803471183872,3808,like,1394655803471183872,0,1,0
913482001,3808,like,913482001,0,1,0
4770508075_1,3808,like,4770508075,1,1,0
1167149345537441799,3808,like,1167149345537441799,0,0,1
1023308983677997056,3808,like,1023308983677997056,0,2,0
3190364304_1,3880,like,3190364304,1,2,0
1506269695317614594,3880,like,1506269695317614594,0,0,1
1276224253,3880,like,1276224253,0,1,0
1194567214051008512_1,3880,like,1194567214051008512,1,3,0
1582210245694210059_1,3880,like,1582210245694210059,1,0,0
173222606,3880,like,173222606,0,2,0
317383742,3880,like,317383742,0,1,0
965254407360208896,3880,like,965254407360208896,0,1,0
1540809374381342720,3880,like,1540809374381342720,0,1,0
974924328,3880,like,974924328,0,1,0
1013905584842858496_1,3880,like,1013905584842858496,1,1,0
1578656623286951936,3880,like,1578656623286951936,0,1,0
1654447238,3880,like,1654447238,0,2,0
1015012056985030657,3880,like,1015012056985030657,0,1,0
350984359,3880,like,350984359,0,2,0
3258268306_1,3880,like,3258268306,1,1,0
548118932_1,3880,like,548118932,1,2,0
1472479584113278976,3880,like,1472479584113278976,0,2,0
1146260511647866880,3880,like,1146260511647866880,0,1,0
1120088651944349697,3880,like,1120088651944349697,0,2,0
1374481692975505418_1,3880,like,1374481692975505418,1,1,0
203581341,3880,like,203581341,0,2,0
1047092025198178304,3880,like,1047092025198178304,0,1,0
3333480922,3880,like,3333480922,0,1,0
55461210,3880,like,55461210,0,1,0
763112422747942913,3880,like,763112422747942913,0,1,0
2591011305,3880,like,2591011305,0,2,0
980118061394157568_1,3880,like,980118061394157568,1,1,0
4839609858,3880,like,4839609858,0,1,0
1291816040729661442_1,3880,like,1291816040729661442,1,1,0
477983298_1,3880,like,477983298,1,1,0
1625180088550539265,3880,like,1625180088550539265,0,1,0
2650104830_1,3880,like,2650104830,1,1,0
2826381521,3880,like,2826381521,0,0,1
1367379918854647808,3880,like,1367379918854647808,0,2,0
1631553366961651712,3951,like,1631553366961651712,0,1,0
708047569952251904,3951,like,708047569952251904,0,1,0
810890380346527745,3951,like,810890380346527745,0,1,0
764539396536360961,3951,like,764539396536360961,0,1,0
602511929,3951,like,602511929,0,0,1
1676844085_1,3951,like,1676844085,1,2,0
1089357942263042048,3951,like,1089357942263042048,0,1,0
228901479,3951,like,228901479,0,1,0
455054581,3951,like,455054581,0,1,0
2880132263,3951,like,2880132263,0,1,0
1874176370,3951,like,1874176370,0,1,0
1159491914988756992,3951,like,1159491914988756992,0,1,0
874840990196150272_1,3951,like,874840990196150272,1,2,0
1539286677939580929,3951,like,1539286677939580929,0,2,0
1531326852,3951,like,1531326852,0,1,0
886155512504619009,3951,like,886155512504619009,0,1,0
871844692886990849_1,3951,like,871844692886990849,1,1,0
701731851,3951,like,701731851,0,1,0
1086980415792001024_1,3951,like,1086980415792001024,1,2,0
1162001325992927232_1,3951,like,1162001325992927232,1,1,0
980843923580088320,3951,like,980843923580088320,0,2,0
714830668933513216,3951,like,714830668933513216,0,1,0
97945951,3951,like,97945951,0,1,0
944270536024129536,3951,like,944270536024129536,0,1,0
1289368544648585216,3951,like,1289368544648585216,0,0,1
1568127911642677249,3951,like,1568127911642677249,0,1,0
1206681842407157765,3951,like,1206681842407157765,0,1,0
1140788390260105216_1,3951,like,1140788390260105216,1,1,0
2227983357_1,3951,like,2227983357,1,1,0
4545331816,4023,like,4545331816,0,1,0
955507791480918016,4023,like,955507791480918016,0,1,0
1099763582730788864,4023,like,1099763582730788864,0,1,0
1048003563723489280,4023,like,1048003563723489280,0,1,0
2728715152,4023,like,2728715152,0,1,0
185233445,4023,like,185233445,0,1,0
1175111092042903552,4023,like,1175111092042903552,0,1,0
1580210586339708928_1,4023,like,1580210586339708928,1,3,0
1510915130690834438_1,4023,like,1510915130690834438,1,1,0
1270344903709593601,4023,like,1270344903709593601,0,2,0
745450995077906433,4023,like,745450995077906433,0,1,0
959355253929005056,4023,like,959355253929005056,0,1,0
1335654524,4023,like,1335654524,0,1,0
1220405737_1,4023,like,1220405737,1,1,0
1299137009827622913_1,4023,like,1299137009827622913,1,1,0
850478574373134336,4023,like,850478574373134336,0,3,0
1148282033837355008,4023,like,1148282033837355008,0,1,0
1295993357026701312,4023,like,1295993357026701312,0,2,0
1596200080066940928,4023,like,1596200080066940928,0,0,1
4645401635,4023,like,4645401635,0,3,0
1530700771154706433,4023,like,1530700771154706433,0,0,1
803012968908783617,4023,like,803012968908783617,0,1,0
532655734,4023,like,532655734,0,2,0
4172678314,4023,like,4172678314,0,3,0
195644912,4023,like,195644912,0,1,0
363123593,4023,like,363123593,0,1,0
1042646160324943872_1,4023,like,1042646160324943872,1,1,0
147014192,4023,like,147014192,0,1,0
2937821501,4023,like,2937821501,0,1,0
544713775,4023,like,544713775,0,2,0
1484408795283533827,4023,like,1484408795283533827,0,1,0
16584838,4023,like,16584838,0,1,0
1535039957340913672_1,4023,like,1535039957340913672,1,1,0
1419423182,4023,like,1419423182,0,1,0
170211252_1,4023,like,170211252,1,1,0
1200289469573677057,4023,like,1200289469573677057,0,1,0
1491914044692914182,4023,like,1491914044692914182,0,1,0
999102239963660288,4023,like,999102239963660288,0,1,0
3305692614,4023,like,3305692614,0,1,0
412538077,4023,like,412538077,0,1,0
1125981357522468864_1,4023,like,1125981357522468864,1,1,0
1539735906525057031,4095,like,1539735906525057031,0,0,1
985644177567469568,4095,like,985644177567469568,0,1,0
4666211594,4095,like,4666211594,0,1,0
345477044,4095,like,345477044,0,2,0
1858803211,4095,like,1858803211,0,1,0
4225170694,4095,like,4225170694,0,1,0
1003879421261033472,4095,like,1003879421261033472,0,1,0
1281575503065841665,4095,like,1281575503065841665,0,1,0
1217204849135230976,4095,like,1217204849135230976,0,3,0
1577336672404082696,4095,like,1577336672404082696,0,1,0
1062813024094994432,4095,like,1062813024094994432,0,1,0
2350778178_1,4095,like,2350778178,1,1,0
238861692,4095,like,238861692,0,1,0
2477375429,4095,like,2477375429,0,1,0
1390044312675786766,4095,like,1390044312675786766,0,0,1
1356855167837237248_1,4095,like,1356855167837237248,1,0,0
320676747_1,4095,like,320676747,1,2,0
2320784434,4095,like,2320784434,0,1,0
1242964968045252612_1,4095,like,1242964968045252612,1,2,0
1341713470815956992,4095,like,1341713470815956992,0,3,0
2542626643,4095,like,2542626643,0,1,0
1153105588131442688,4095,like,1153105588131442688,0,2,0
2455171795_1,4095,like,2455171795,1,1,0
976857264811380737_1,4095,like,976857264811380737,1,1,0
2400161986,4095,like,2400161986,0,0,1
1292698174088335360,4095,like,1292698174088335360,0,3,0
2687389177_1,4095,like,2687389177,1,1,0
175715194,4095,like,175715194,0,1,0
1515307746148638720,4095,like,1515307746148638720,0,1,0
3241134085,4095,like,3241134085,0,1,0
955799787483344897,4095,like,955799787483344897,0,2,0
591861899_1,4095,like,591861899,1,1,0
1488379979482251266,4095,like,1488379979482251266,0,2,0
1529104822242271232,4095,like,1529104822242271232,0,1,0
285339659,4095,like,285339659,0,1,0
4113993454,4095,like,4113993454,0,2,0
2557174931_1,4095,like,2557174931,1,1,0
1293700448940154881_1,4095,like,1293700448940154881,1,1,0
3642357552,4095,like,3642357552,0,1,0
989920584_1,4095,like,989920584,1,1,0
971179064,4167,like,971179064,0,1,0
1380211907802505216,4167,like,1380211907802505216,0,2,0
1627702486256549890,4167,like,1627702486256549890,0,1,0
1145201413817098240,4167,like,1145201413817098240,0,1,0
1595974659924791297,4167,like,1595974659924791297,0,0,1
1383866238581895173,4167,like,1383866238581895173,0,1,0
3196746998_1,4167,like,3196746998,1,1,0
1356307397606854662,4167,like,1356307397606854662,0,1,0
3888656423,4167,like,3888656423,0,1,0
1876014714,4167,like,1876014714,0,1,0
1565152695442456576,4167,like,1565152695442456576,0,0,1
419643357_1,4167,like,419643357,1,3,0
1523255798985547776,4167,like,1523255798985547776,0,1,0
1386596665_1,4167,like,1386596665,1,3,0
4821184775,4167,like,4821184775,0,2,0
1281813627750756352,4167,like,1281813627750756352,0,0,1
900818708242853888,4167,like,900818708242853888,0,2,0
877965757,4167,like,877965757,0,1,0
1569272491989680128,4167,like,1569272491989680128,0,2,0
3190096477,4167,like,3190096477,0,1,0
2378062700,4167,like,2378062700,0,1,0
818355633359421441,4167,like,818355633359421441,0,0,1
2336861871_1,4167,like,2336861871,1,1,0
1228590374517649408,4167,like,1228590374517649408,0,1,0
712751148,4167,like,712751148,0,1,0
915262098359365632,4167,like,915262098359365632,0,1,0
1356424464569827328,4167,like,1356424464569827328,0,2,0
1569929248072245249,4167,like,1569929248072245249,0,1,0
916021099430805504,4167,like,916021099430805504,0,2,0
2542593421,4167,like,2542593421,0,0,1
915652206279499776,4167,like,915652206279499776,0,1,0
1285457173624037376_1,4167,like,1285457173624037376,1,2,0
844760021825044481_1,4167,like,844760021825044481,1,1,0
1386717838623354882,4167,like,1386717838623354882,0,1,0
1613541001297018880,4167,like,1613541001297018880,0,3,0
1719899858_2,4167,like,1719899858,2,1,0
382908474,4167,like,382908474,0,1,0
334127477,4167,like,334127477,0,2,0
976457732764168192,4167,like,976457732764168192,0,1,0
3016338125,4167,like,3016338125,0,2,0
984143738674073600_1,4167,like,984143738674073600,1,1,0
1286196827474329601,4167,like,1286196827474329601,0,1,0
1175285887451766785,4167,like,1175285887451766785,0,1,0
1117968822781337602,4167,like,1117968822781337602,0,1,0
391253740,4167,like,391253740,0,1,0
927925111323230208,4167,like,927925111323230208,0,1,0
3643523179_1,4167,like,3643523179,1,1,0
800829707835019264,4167,like,800829707835019264,0,1,0
62686863_1,4238,like,62686863,1,1,0
1152269802020442112_1,4238,like,1152269802020442112,1,2,0
235495315,4238,like,235495315,0,1,0
1493885921611038728,4238,like,1493885921611038728,0,0,1
3326152468,4238,like,3326152468,0,1,0
1380773015416410114,4238,like,1380773015416410114,0,1,0
305711228,4238,like,305711228,0,2,0
1304011038426304513,4238,like,1304011038426304513,0,0,1
478819503,4238,like,478819503,0,1,0
3325777615,4238,like,3325777615,0,1,0
1148925495750418439,4238,like,1148925495750418439,0,1,0
631370796_1,4238,like,631370796,1,1,0
4710465446,4238,like,4710465446,0,1,0
975080891356778499,4238,like,975080891356778499,0,1,0
864325716938194945_2,4238,like,864325716938194945,2,1,0
2355537987,4238,like,2355537987,0,1,0
1109441347977732097,4238,like,1109441347977732097,0,0,1
1206416685613404167,4238,like,1206416685613404167,0,1,0
885885762914463744,4238,like,885885762914463744,0,2,0
328234696,4238,like,328234696,0,1,0
1067497275197440001,4238,like,1067497275197440001,0,1,0
1260769708116185091,4238,like,1260769708116185091,0,2,0
732944293640425472,4238,like,732944293640425472,0,1,0
840170558604136449,4238,like,840170558604136449,0,1,0
1412871354093875204,4238,like,1412871354093875204,0,0,1
260345339,4238,like,260345339,0,1,0
928858197305253888_1,4238,like,928858197305253888,1,1,0
923223423953833985,4238,like,923223423953833985,0,1,0
1232213776453292033_1,4238,like,1232213776453292033,1,1,0
1634777762,4238,like,1634777762,0,2,0
1117590325944561666,4238,like,1117590325944561666,0,2,0
138991043,4238,like,138991043,0,1,0
1386862180021284864_1,4238,like,1386862180021284864,1,2,0
4871593417,4238,like,4871593417,0,2,0
1038204934938927104,4238,like,1038204934938927104,0,1,0
3896172792_1,4238,like,3896172792,1,2,0
727659616939614208_1,4238,like,727659616939614208,1,1,0
1218971848844742656,4310,like,1218971848844742656,0,3,0
552702430,4310,like,552702430,0,2,0
275840268,4310,like,275840268,0,1,0
4247807715,4310,like,4247807715,0,1,0
2882234091_1,4310,like,2882234091,1,1,0
247331584,4310,like,247331584,0,2,0
961632767082672129_1,4310,like,961632767082672129,1,1,0
769161418042204161,4310,like,769161418042204161,0,1,0
238656364_2,4310,like,238656364,2,1,0
1563778884,4310,like,1563778884,0,2,0
1280503397024706561,4310,like,1280503397024706561,0,1,0
1639054552828633089,4310,like,1639054552828633089,0,2,0
3169751017,4310,like,3169751017,0,1,0
1574009471361290242,4310,like,1574009471361290242,0,0,1
1066732352917905408_1,4310,like,1066732352917905408,1,1,0
4899132748,4310,like,4899132748,0,1,0
1212806033703231488,4310,like,1212806033703231488,0,1,0
777396304628555776_1,4310,like,777396304628555776,1,1,0
861900556306141186,4310,like,861900556306141186,0,1,0
1299817907271204870,4310,like,1299817907271204870,0,2,0
1082944174591225856,4310,like,1082944174591225856,0,1,0
940151790498209792_2,4310,like,940151790498209792,2,1,0
2817271842,4310,like,2817271842,0,2,0
519190824_1,4310,like,519190824,1,2,0
1526125891318947840,4310,like,1526125891318947840,0,0,1
714606191717060613,4310,like,714606191717060613,0,1,0
3359978913,4310,like,3359978913,0,2,0
284801861_1,4310,like,284801861,1,1,0
1555098068596523010,4310,like,1555098068596523010,0,1,0
1473426835220348935,4310,like,1473426835220348935,0,2,0
164748910,4310,like,164748910,0,1,0
805873554113761280_1,4382,like,805873554113761280,1,1,0
1455219392048992256,4382,like,1455219392048992256,0,0,1
1145472715605893120,4382,like,1145472715605893120,0,1,0
168261297,4382,like,168261297,0,2,0
1110487372603551744,4382,like,1110487372603551744,0,1,0
957686273837338629,4382,like,957686273837338629,0,3,0
210684883,4382,like,210684883,0,2,0
2496014553,4382,like,2496014553,0,1,0
1435756290177896450,4382,like,1435756290177896450,0,2,0
2393325650,4382,like,2393325650,0,1,0
1307309241179557894,4382,like,1307309241179557894,0,1,0
1437903365892157442,4382,like,1437903365892157442,0,1,0
1344245012,4382,like,1344245012,0,1,0
3227593415,4382,like,3227593415,0,1,0
721443581475627008,4382,like,721443581475627008,0,1,0
3941580016_1,4382,like,3941580016,1,1,0
1046191595186515968_1,4382,like,1046191595186515968,1,2,0
1077493506514403328,4382,like,1077493506514403328,0,0,1
882811620266721280,4382,like,882811620266721280,0,3,0
1195288936643530752,4382,like,1195288936643530752,0,1,0
1553495862,4382,like,1553495862,0,1,0
971808513251983360,4382,like,971808513251983360,0,1,0
1422309836553863173_1,4382,like,1422309836553863173,1,3,0
968440663812530176,4382,like,968440663812530176,0,1,0
2952903596,4382,like,2952903596,0,2,0
1178260877360926720,4382,like,1178260877360926720,0,0,1
1674848622,4382,like,1674848622,0,1,0
1244586829581627398_1,4382,like,1244586829581627398,1,2,0
796147784529354752,4382,like,796147784529354752,0,1,0
772984360173797376_1,4382,like,772984360173797376,1,2,0
196439529,4382,like,196439529,0,0,1
975746735191613440,4382,like,975746735191613440,0,1,0
2670029433_1,4382,like,2670029433,1,0,0
773615836791726080,4382,like,773615836791726080,0,2,0
1096999896408719360,4382,like,1096999896408719360,0,3,0
266324246,4382,like,266324246,0,1,0
1204743797793406976,4382,like,1204743797793406976,0,1,0
2259874645,4382,like,2259874645,0,1,0
1271498345035546625,4454,like,1271498345035546625,0,2,0
2925551479_1,4454,like,2925551479,1,1,0
1333572616175673344,4454,like,1333572616175673344,0,2,0
407100496,4454,like,407100496,0,1,0
2418382914,4454,like,2418382914,0,1,0
1165077897243234314,4454,like,1165077897243234314,0,1,0
45291110_1,4454,like,45291110,1,1,0
455525235,4454,like,455525235,0,1,0
1215274923519815682,4454,like,1215274923519815682,0,1,0
948907937963151361_1,4454,like,948907937963151361,1,2,0
1173310748,4454,like,1173310748,0,1,0
1211749044130697216,4454,like,1211749044130697216,0,1,0
778009732011397120,4454,like,778009732011397120,0,1,0
1237538264984227842_1,4454,like,1237538264984227842,1,1,0
535213219,4454,like,535213219,0,1,0
1018745983,4454,like,1018745983,0,1,0
2281583517,4454,like,2281583517,0,2,0
251861762_1,4454,like,251861762,1,1,0
524832381,4454,like,524832381,0,1,0
3087476727,4454,like,3087476727,0,1,0
862694289863659520,4454,like,862694289863659520,0,1,0
323373646,4454,like,323373646,0,1,0
964768468091457536,4454,like,964768468091457536,0,1,0
967669028155199489,4454,like,967669028155199489,0,0,1
772985572407152640_1,4454,like,772985572407152640,1,1,0
1439219161_2,4454,like,1439219161,2,0,0
987356353558667264,4454,like,987356353558667264,0,1,0
1211818799000801280,4454,like,1211818799000801280,0,2,0
1528101951212294145_1,4454,like,1528101951212294145,1,1,0
3378431758,4454,like,3378431758,0,0,1
1366394614265966592,4454,like,1366394614265966592,0,1,0
1563273941442932736,4454,like,1563273941442932736,0,0,1
1084330471612309507,4454,like,1084330471612309507,0,1,0
3299217655,4454,like,3299217655,0,2,0
473475536,4454,like,473475536,0,2,0
260557823,4454,like,260557823,0,1,0
19326185,4525,like,19326185,0,1,0
1417787853891833861,4525,like,1417787853891833861,0,2,0
931461844618932224,4525,like,931461844618932224,0,2,0
2148933106,4525,like,2148933106,0,2,0
1414421783403499524,4525,like,1414421783403499524,0,1,0
910254131612438530_1,4525,like,910254131612438530,1,1,0
1556279323358806018,4525,like,1556279323358806018,0,1,0
1432770376505851904_1,4525,like,1432770376505851904,1,1,0
1042964083,4525,like,1042964083,0,1,0
343110381,4525,like,343110381,0,1,0
1494093809306816518,4525,like,1494093809306816518,0,1,0
1502856074554068993,4525,like,1502856074554068993,0,2,0
3627015915,4525,like,3627015915,0,1,0
2878500401,4525,like,2878500401,0,0,1
716724604861943813,4525,like,716724604861943813,0,2,0
528808180_1,4525,like,528808180,1,1,0
984318728430120961,4525,like,984318728430120961,0,1,0
838204618823839744_1,4525,like,838204618823839744,1,1,0
1143281026933952512,4525,like,1143281026933952512,0,1,0
311157077,4525,like,311157077,0,2,0
117279191,4525,like,117279191,0,1,0
1239967789533638656,4525,like,1239967789533638656,0,0,1
1340867733236441088,4525,like,1340867733236441088,0,1,0
780605300,4525,like,780605300,0,1,0
994320143516930048,4525,like,994320143516930048,0,1,0
949790120093233152,4525,like,949790120093233152,0,1,0
1042896351137329152,4525,like,1042896351137329152,0,1,0
1193971191624519680,4525,like,1193971191624519680,0,1,0
1488813146932494341,4525,like,1488813146932494341,0,1,0
2458689676,4525,like,2458689676,0,1,0
954181776490008577,4525,like,954181776490008577,0,1,0
1011952509043146753,4525,like,1011952509043146753,0,1,0
950065471730081792_1,4525,like,950065471730081792,1,1,0
1157846740160172032,4525,like,1157846740160172032,0,1,0
28450632,4525,like,28450632,0,3,0
3090956546,4525,like,3090956546,0,1,0
998791717,4525,like,998791717,0,1,0
860786444,4525,like,860786444,0,1,0
230323502,4525,like,230323502,0,1,0
995979010235486208,4597,like,995979010235486208,0,1,0
1574142915592470530,4597,like,1574142915592470530,0,1,0
804916681294381056_1,4597,like,804916681294381056,1,1,0
2228654990,4597,like,2228654990,0,1,0
1544882084929585152,4597,like,1544882084929585152,0,0,1
1716663410,4597,like,1716663410,0,1,0
2578809418,4597,like,2578809418,0,1,0
1499164983392817154,4597,like,1499164983392817154,0,2,0
2337744326_1,4597,like,2337744326,1,1,0
1450512129287725056,4597,like,1450512129287725056,0,1,0
1219666223442558977,4597,like,1219666223442558977,0,1,0
428677141,4597,like,428677141,0,1,0
1096552632779300864,4597,like,1096552632779300864,0,2,0
3244389320,4597,like,3244389320,0,1,0
1678530636,4597,like,1678530636,0,1,0
1353797291224793090,4597,like,1353797291224793090,0,0,1
279264551,4597,like,279264551,0,1,0
1587495539511332865_1,4597,like,1587495539511332865,1,1,0
792558805976489984,4597,like,792558805976489984,0,1,0
700820479485939712_1,4597,like,700820479485939712,1,0,0
1154883758748786690_1,4597,like,1154883758748786690,1,1,0
90753596_1,4597,like,90753596,1,1,0
314699876,4597,like,314699876,0,1,0
1242528172048072705,4597,like,1242528172048072705,0,1,0
1346764265332600832_1,4597,like,1346764265332600832,1,1,0
296878805,4597,like,296878805,0,1,0
1176913331346694146,4597,like,1176913331346694146,0,1,0
1250168995258478594,4597,like,1250168995258478594,0,3,0
1469662531421675527,4597,like,1469662531421675527,0,1,0
463516608,4597,like,463516608,0,1,0
1381429764750254084,4597,like,1381429764750254084,0,1,0
930239440576016384_1,4597,like,930239440576016384,1,1,0
900885218105724928,4597,like,900885218105724928,0,1,0
1048499707058769920,4597,like,1048499707058769920,0,1,0
108417443,4597,like,108417443,0,2,0
1483561861991714816,4669,like,1483561861991714816,0,2,0
978646264857419778,4669,like,978646264857419778,0,1,0
783471280913645568,4669,like,783471280913645568,0,1,0
1493622967_1,4669,like,1493622967,1,2,0
1266541146999848961,4669,like,1266541146999848961,0,1,0
992181362,4669,like,992181362,0,1,0
1558884150_1,4669,like,1558884150,1,2,0
866266523236786176,4669,like,866266523236786176,0,0,1
1285433135522439170_1,4669,like,1285433135522439170,1,1,0
222117673,4669,like,222117673,0,1,0
838629039141240832,4669,like,838629039141240832,0,1,0
1242575011,4669,like,1242575011,0,1,0
1528157775729250304,4669,like,1528157775729250304,0,0,1
1473234164694540292,4669,like,1473234164694540292,0,3,0
1172678802897604608,4669,like,1172678802897604608,0,2,0
1562218064023658497,4669,like,1562218064023658497,0,0,1
1353671959318552576_1,4669,like,1353671959318552576,1,1,0
1474073629201682435_1,4669,like,1474073629201682435,1,1,0
1044042290661150720,4669,like,1044042290661150720,0,1,0
1084010417108774912_1,4669,like,1084010417108774912,1,1,0
1180701048740159489,4669,like,1180701048740159489,0,1,0
1402724741333520390,4669,like,1402724741333520390,0,2,0
2216774304,4669,like,2216774304,0,2,0
1518873751466692608,4669,like,1518873751466692608,0,0,1
1435257965439819777,4669,like,1435257965439819777,0,2,0
717448299100266496,4669,like,717448299100266496,0,1,0
4701705806_1,4669,like,4701705806,1,1,0
1098188875330215941,4669,like,1098188875330215941,0,2,0
3290670476_1,4669,like,3290670476,1,1,0
951734592809193472,4669,like,951734592809193472,0,1,0
787407508285509632,4669,like,787407508285509632,0,2,0
809416686860279808,4669,like,809416686860279808,0,1,0
577736535,4669,like,577736535,0,2,0
1063180756632133634,4741,like,1063180756632133634,0,1,0
2831587678,4741,like,2831587678,0,1,0
274141406_1,4741,like,274141406,1,1,0
1044906670462242816_1,4741,like,1044906670462242816,1,1,0
1481876205393559557_2,4741,like,1481876205393559557,2,3,0
754694244888092672,4741,like,754694244888092672,0,1,0
2479270610,4741,like,2479270610,0,1,0
3007990771,4741,like,3007990771,0,0,1
883706240450342912,4741,like,883706240450342912,0,1,0
1392469420002496521,4741,like,1392469420002496521,0,2,0
483103926,4741,like,483103926,0,1,0
546617608,4741,like,546617608,0,1,0
702153632_1,4741,like,702153632,1,1,0
999789913766703105,4741,like,999789913766703105,0,1,0
1558225590188220417,4741,like,1558225590188220417,0,0,1
1520577403420094465,4741,like,1520577403420094465,0,1,0
858830212682874880,4741,like,858830212682874880,0,1,0
3871599017,4741,like,3871599017,0,1,0
1502881249815371777,4741,like,1502881249815371777,0,0,1
907222347467411456,4741,like,907222347467411456,0,1,0
955456865818771456,4741,like,955456865818771456,0,0,1
1594805796017152021,4741,like,1594805796017152021,0,3,0
1229087046762823683,4741,like,1229087046762823683,0,1,0
1152461993296556032,4741,like,1152461993296556032,0,1,0
3316528596_1,4741,like,3316528596,1,1,0
759429182829068290,4741,like,759429182829068290,0,2,0
325123039_1,4741,like,325123039,1,2,0
1475985431850205184,4741,like,1475985431850205184,0,0,1
204102772_1,4741,like,204102772,1,1,0
