Target,Source
247564372,1108050829393707008
764842056615358464,1108050829393707008
3431249841,1108050829393707008
1553001068086247426,1108050829393707008
25678534,1108050829393707008
918249229,1108050829393707008
26132589,1108050829393707008
304435443,1108050829393707008
1083805996995280896,1108050829393707008
868791777385492480,1108050829393707008
1246279422291959808,1108050829393707008
958475533603475457,1108050829393707008
1159442192,1108050829393707008
51716607,1108050829393707008
227892887,1108050829393707008
364570154,1108050829393707008
2266817335,1108050829393707008
86217190,1108050829393707008
1356434353623093249,1108050829393707008
1442901761484726274,1108050829393707008
1442096033756971011,1108050829393707008
2913051984,1108050829393707008
10788392,1108050829393707008
23633315,1108050829393707008
2180052405,1108050829393707008
1543250666851811330,1108050829393707008
