id,time,type
248228246,23.618937,like
602234188,23.618937,like
1619856895178641408,23.618937,like
1042071210329296896,23.618937,like
29070140,23.618937,like
1219899283,23.618937,like
595084984,23.618937,like
1221414674291257345,23.618937,like
1333584779812466688,23.618937,like
2176188075,23.618937,like
467782744,23.618937,like
374301259,23.618937,like
705225604694740992,23.618937,like
1278716321048547329,23.618937,like
2238194384_1,24,reply
1395366368850153487,24,retweet
1472703525876551680,25,reply
1366989153548857345,25,retweet
85461577_1,27,retweet
1466183114435309568,28,reply
1592303981136576515,28,retweet
1334174043327631360,28,reply
1282525675107352578,32,reply
1592890944503808001,34,reply
1306773923250413569,35,reply
1458215739370913794_1,35,reply
314391787,35,retweet
214891794,36,reply
771722305319804929,36,retweet
1295370659355332608,37,retweet
18742215,38,reply
600516244_1,38,reply
1341671346678288385,38,retweet
1532438214362943490,39,reply
27973268,39,reply
143288532,39,retweet
1591805387073888256,39,reply
542813839,39,reply
256251643,41,reply
1570063583647522819,42,reply
987081735274872834,44,reply
1609207137627930624,44,reply
1300063062,45,quote
1323723862664650752_1,46,reply
341521979,47,retweet
1269741546,48,reply
127201193,48,retweet
34304369,49,retweet
1393596707116568576,51,reply
1122174596348878848,51,retweet
1960782332,52,reply
129126623,52,retweet
37240890,54,reply
1426571456847122434,54,retweet
31606736,55,reply
1650434701,55,reply
259281151,55,reply
1387064044259975169,55,reply
3460084534,56,retweet
3325961286,57,retweet
758050968923672578_1,57,reply
269780033,60,reply
1438212060219838477,60,reply
1650434701_1,60,retweet
1597647662295162883,61,reply
702337440690872320,61,reply
99407275,62,retweet
1108185914512158720,63,retweet
3074046029,63,quote
1389934427552243713,63,reply
172344977,64,retweet
556891894,64,reply
273221631,65,retweet
706581232394502144,66,reply
1563997287734542337,69,retweet
390124664_1,70,reply
1324829701836255233,70,retweet
1452334573640196105,72,reply
1614104942834290688,72,retweet
64612181,72,quote
198628405,73,retweet
148793376,74,quote
1516182543518904328,75,reply
819999540,75,retweet
29799013,75,quote
2165281082,77,reply
365567035,83,retweet
228200859,84,reply
1597647662295162883_1,86,reply
124322616,87,reply
477759528,88,quote
819999540_1,89,reply
1448648727112011781,89,reply
1263274783,89,quote
2854910189,90,retweet
1445135531449491462,91,reply
934358614457929728,93,retweet
440511800,94,retweet
3038267498,94.992827,like
1395366368850153487_1,94.992827,like
959510725311033346,94.992827,like
240394088,94.992827,like
1485054360598024197,94.992827,like
786063386471702534,94.992827,like
1189995304352923649,94.992827,like
1468818125823131651,94.992827,like
1463222841525026818_1,94.992827,like
2266826102,94.992827,like
402413445,94.992827,like
2838873046,94.992827,like
1275582999266865152,94.992827,like
1580536562475012103,94.992827,like
38635608,94.992827,like
437636463,94.992827,like
1650434701_2,94.992827,like
1434713440015224832,94.992827,like
1340803002,94.992827,like
19414534,94.992827,like
1465797111644045322,94.992827,like
126592534,94.992827,like
1586995482,94.992827,like
1069761238245302273,94.992827,like
1592303981136576515_1,94.992827,like
23911099,94.992827,like
426079015,94.992827,like
1333987131094675456,94.992827,like
1099840227827503104,94.992827,like
1918845625,94.992827,like
89041915,94.992827,like
1470552396199866374,94.992827,like
5727862,94.992827,like
1496635619820425217,94.992827,like
238768325,94.992827,like
969106146,94.992827,like
2998967764,94.992827,like
2815086217,94.992827,like
1275477234829033472,94.992827,like
614629718,94.992827,like
340371380,94.992827,like
1011985111880011779,94.992827,like
790238585349873665,94.992827,like
891885672,94.992827,like
868978686,94.992827,like
50119609,94.992827,like
31606736_1,94.992827,like
1297396348950646784,94.992827,like
1599096158919565312,94.992827,like
1631859361,94.992827,like
1327921922,94.992827,like
1519093691671105539,94.992827,like
619468138,94.992827,like
344492862,94.992827,like
48154028,94.992827,like
1095169792082935808,94.992827,like
16671445,94.992827,like
556891894_1,94.992827,like
2984664053,94.992827,like
1469474459555807232,94.992827,like
927665490868232192,94.992827,like
1535467958,94.992827,like
113771426,94.992827,like
1547643062246993923,94.992827,like
1383973997075845129,94.992827,like
314127422,94.992827,like
1280600366946701312,94.992827,like
72175386,94.992827,like
1589319766358966272,94.992827,like
1019764751591600129,94.992827,like
18742215_1,94.992827,like
387829772,94.992827,like
556515698,94.992827,like
188551143,94.992827,like
3065609936,94.992827,like
506549185,94.992827,like
1349521470783819777,94.992827,like
1600332136191590401,94.992827,like
364577245,94.992827,like
255816765,94.992827,like
38328424,94.992827,like
771722305319804929_1,94.992827,like
30412960,94.992827,like
1529199705699368963,94.992827,like
30290333,94.992827,like
1387064044259975169_1,94.992827,like
188490630,94.992827,like
1598343948862427136,94.992827,like
1387113849841672198,94.992827,like
765347029065142272,94.992827,like
1288541043365994497,94.992827,like
23127078,94.992827,like
993621416519061505,94.992827,like
229617480,94.992827,like
1609207137627930624_1,94.992827,like
45943445,94.992827,like
4895943628,94.992827,like
1577454700416405504,94.992827,like
1295370659355332608_1,94.992827,like
3434955599,94.992827,like
1556448851732619265,94.992827,like
1470859392828465158,94.992827,like
2181419405,94.992827,like
75538366,94.992827,like
1357166929,94.992827,like
141334094,94.992827,like
31979292,94.992827,like
1191568437656641537,94.992827,like
175559985,94.992827,like
454145392,94.992827,like
594606299,94.992827,like
20519861,94.992827,like
977360174,94.992827,like
1250043509224157184,94.992827,like
1451356822623883265,94.992827,like
1023946141,94.992827,like
1165693724405436416,94.992827,like
987081735274872834_1,94.992827,like
215503689,94.992827,like
289996998,94.992827,like
29930015,94.992827,like
1241926003162845184,94.992827,like
1517590908610527241,94.992827,like
875862125192896512,94.992827,like
1327127897631502336,94.992827,like
129126623_1,94.992827,like
993202670809776130,94.992827,like
1681786813,94.992827,like
1535340337505378305,94.992827,like
75520138,94.992827,like
1310854226755624961,94.992827,like
1260556014,94.992827,like
341521979_1,94.992827,like
802929339989917696,94.992827,like
1457874107501105154,94.992827,like
1183879995078430727,94.992827,like
1040182788585123840,94.992827,like
1365851358,94.992827,like
1537135567,94.992827,like
1437478490207662081,94.992827,like
82275159,94.992827,like
1300169775285497857,94.992827,like
322417762,94.992827,like
3867662902,94.992827,like
1170839096002060288,94.992827,like
1175480579372044293,94.992827,like
436655024,94.992827,like
1583465096394801154,94.992827,like
59061072,94.992827,like
259555751,94.992827,like
1325251250653327360,94.992827,like
55357164,94.992827,like
303575427,94.992827,like
43273769,94.992827,like
1250936395562188800,94.992827,like
1226732127573729281,94.992827,like
1437582472024309768,94.992827,like
1502422146915655680,94.992827,like
1108852870215016448,94.992827,like
1480964613592301573,94.992827,like
837052374585856000,94.992827,like
772610318,94.992827,like
1449195310098624512,94.992827,like
89553324,94.992827,like
848312980714524672,94.992827,like
1554335945779994627,94.992827,like
254131836,94.992827,like
1122174596348878848_1,94.992827,like
1259714432,94.992827,like
121109710,94.992827,like
2468429307,94.992827,like
864226123290480640,94.992827,like
1262896167370870790,94.992827,like
23158292,94.992827,like
48579577,94.992827,like
468978297,94.992827,like
73250134,94.992827,like
1328738187724943360,94.992827,like
1012402749328318464,94.992827,like
733820343626936320,94.992827,like
2914821520,94.992827,like
330102914,94.992827,like
1133802987493609473,94.992827,like
1340784867647340546,94.992827,like
38107864,94.992827,like
21719733,94.992827,like
1372019341739356167,94.992827,like
456745698,94.992827,like
1869558612,94.992827,like
712919718,94.992827,like
1522226412966617088,94.992827,like
277827714,94.992827,like
2277236063,94.992827,like
116115371,94.992827,like
3220720028,94.992827,like
1350965550093127684,94.992827,like
1426571456847122434_1,94.992827,like
2976901228,94.992827,like
56103984,94.992827,like
1303983859311112192,94.992827,like
1292916278,94.992827,like
1170462682908172288,94.992827,like
501047592,94.992827,like
1612280117883015168,94.992827,like
3325961286_1,94.992827,like
213453315,94.992827,like
1518711287907328003,94.992827,like
1143621971806183424,94.992827,like
1261877229547642881,94.992827,like
3460084534_1,94.992827,like
1925466578,94.992827,like
943294351597342720,94.992827,like
1381004859634237446,94.992827,like
1519753261338677248,94.992827,like
19507880,94.992827,like
4241032764,94.992827,like
380956254,94.992827,like
1428874914212327426,94.992827,like
1580465407630213122,94.992827,like
1614437147532054529,94.992827,like
1025611501,94.992827,like
1586001998582894593,94.992827,like
938312029,94.992827,like
1088421044581486594,94.992827,like
1523472366566785024,94.992827,like
37732850,94.992827,like
819368122096517120,94.992827,like
44308232,94.992827,like
65060432,94.992827,like
309229366,94.992827,like
974052390377803777,94.992827,like
1024686799866740736,94.992827,like
1260546826538713088,94.992827,like
1354906162953662469,94.992827,like
838382833856991233,94.992827,like
1325342604041523206,94.992827,like
1586749584478552064,94.992827,like
1566968554188062720,94.992827,like
203783807,94.992827,like
437970734,94.992827,like
1345864407818104834,94.992827,like
836579420253138946,94.992827,like
1081959224480055297,94.992827,like
1113659607027716096,94.992827,like
1498086269288534016,94.992827,like
411925194,94.992827,like
350400469,94.992827,like
314900032,94.992827,like
1488877506723729409,94.992827,like
447708819,94.992827,like
4771367132,94.992827,like
426772347,94.992827,like
1612637649247866880,94.992827,like
1384938050288029698,94.992827,like
2538387912,94.992827,like
1233090136566460416,94.992827,like
22015173,94.992827,like
38482846,94.992827,like
1462405170734583810,94.992827,like
2889252400,94.992827,like
2745939738,94.992827,like
1051561024795467776,94.992827,like
4212602249,94.992827,like
59257519,94.992827,like
836861785,94.992827,like
312872457,94.992827,like
1458638312315539456,94.992827,like
823560810786070529,94.992827,like
1395950332275040257,94.992827,like
3287819156,94.992827,like
58102245,94.992827,like
1584715197498933249,94.992827,like
2915351287,94.992827,like
1550158475740717056,94.992827,like
914897453819691010,94.992827,like
1033512129834508289,94.992827,like
58206175,94.992827,like
853270690409086978,94.992827,like
560511644,94.992827,like
1280581613152337921,94.992827,like
25577879,94.992827,like
886004581984911360,94.992827,like
542833282,94.992827,like
1613347216227274754,94.992827,like
1265679212557541377,94.992827,like
1324829701836255233_1,94.992827,like
3303372809,94.992827,like
1614104942834290688_1,94.992827,like
2261994710,94.992827,like
1513634434456694788,94.992827,like
37492920,94.992827,like
964520458174582784,94.992827,like
350799686,94.992827,like
1074846002073493504,94.992827,like
1490478277772947457,94.992827,like
500426213,94.992827,like
812374396044185600,94.992827,like
819999540_2,94.992827,like
743054228,94.992827,like
198628405_1,94.992827,like
4551213733,94.992827,like
3217677803,94.992827,like
750135093176532992,94.992827,like
320968137,94.992827,like
824434245531799552,94.992827,like
320589250,94.992827,like
1509578017219223564,94.992827,like
431125703,94.992827,like
41360439,94.992827,like
1383138300236546049,94.992827,like
1340421988058341378,94.992827,like
476910221,94.992827,like
1440860825489575939,94.992827,like
385440236,94.992827,like
228200859_1,94.992827,like
797063474790670338,94.992827,like
1605319505332146177,94.992827,like
2874573717,94.992827,like
31488550,94.992827,like
3404780937,94.992827,like
297231293,94.992827,like
154812449,94.992827,like
129009576,94.992827,like
1296828742933852161,94.992827,like
418202534,94.992827,like
206910941,94.992827,like
1311416004,94.992827,like
61584688,94.992827,like
1557100097506201600,94.992827,like
1456713310724923399,94.992827,like
54444409,94.992827,like
4870188519,94.992827,like
1123336900968943616,94.992827,like
2643772947,94.992827,like
3338313671,94.992827,like
707668380619251712,94.992827,like
1328058577718812673,94.992827,like
717552687789830144,94.992827,like
40592431,94.992827,like
2711445273,94.992827,like
55579449,94.992827,like
991020937117097985,94.992827,like
1132790173702533120,94.992827,like
532029780,94.992827,like
164539429,94.992827,like
1486367185,94.992827,like
152442467,94.992827,like
570137248,94.992827,like
426836456,94.992827,like
1209405964509536257,94.992827,like
741797786,94.992827,like
381265024,94.992827,like
1861229503,94.992827,like
363413025,94.992827,like
1184383075,94.992827,like
1033215012318400512,94.992827,like
365567035_1,94.992827,like
1181234786226053121,94.992827,like
106231960,94.992827,like
1117878214670659587,94.992827,like
232671163,94.992827,like
567372543,94.992827,like
1539962985866678272,94.992827,like
1416924886967144450,94.992827,like
122229432,94.992827,like
432295899,94.992827,like
3419977851,94.992827,like
1294030554917212162,94.992827,like
2364184196,94.992827,like
745628412518137857,94.992827,like
28705030,94.992827,like
1323484785918963713,94.992827,like
1574575955972071467,94.992827,like
2264740853,94.992827,like
4639122323,94.992827,like
113371848,94.992827,like
1051870597,94.992827,like
3296978477,94.992827,like
1550857028,94.992827,like
141228335,94.992827,like
105283752,94.992827,like
2845873798,94.992827,like
1939699640,94.992827,like
1436378757355479040,94.992827,like
54667354,94.992827,like
3044261328,94.992827,like
329899748,94.992827,like
1488630661657378819,94.992827,like
266958555,94.992827,like
1207004474834857985,94.992827,like
19390775,94.992827,like
916068200,94.992827,like
858702841065635840,94.992827,like
714205371213058048,94.992827,like
167448494,94.992827,like
1362283810604384257,94.992827,like
2456936042,94.992827,like
124120998,94.992827,like
1415023654266490881,94.992827,like
433572525,94.992827,like
1027388626005569537,94.992827,like
1270024417,94.992827,like
1019923036856864768,94.992827,like
2854910189_1,94.992827,like
631538255,94.992827,like
88551677,94.992827,like
190876067,94.992827,like
29138890,94.992827,like
762764785486213120,94.992827,like
20804719,94.992827,like
1434668722925494275,94.992827,like
292510991,94.992827,like
408242071,94.992827,like
3960073333,94.992827,like
1448584399566610440,94.992827,like
1686837134,94.992827,like
802630119386972160,94.992827,like
1316707174819786753,94.992827,like
52112538,94.992827,like
1213839197091450880,94.992827,like
990015535827030016,94.992827,like
565320819,94.992827,like
233250401,94.992827,like
229696252,94.992827,like
1161341674397806595,94.992827,like
19272063,94.992827,like
1972694064,94.992827,like
934358614457929728_1,94.992827,like
1283551787316903941,94.992827,like
1387062839043575809,94.992827,like
853408527641182213,94.992827,like
867355335979401216,94.992827,like
919434027928502272,94.992827,like
3287701075,94.992827,like
1603199387844370434,94.992827,like
1579216147270062082,94.992827,like
190751193,94.992827,like
1276724702,94.992827,like
1301314657253232642,94.992827,like
1518683968463417348,94.992827,like
1048742326116540417,94.992827,like
547267779,94.992827,like
30282983,94.992827,like
2917049154,94.992827,like
1371689376711839744,94.992827,like
3237732707,94.992827,like
1143796956,94.992827,like
499322536,94.992827,like
1545458420328824832,94.992827,like
1404050102952550403,94.992827,like
477027401,94.992827,like
2420839933,94.992827,like
1609981258741817345,94.992827,like
1511056909931102212,94.992827,like
1048742326116540417_1,96,retweet
1313434956534874113,99,retweet
717552687789830144_1,101,quote
1552429426377367552,101,retweet
392378373_1,101,reply
254131836_1,101,reply
1083805996995280896,103,retweet
867355335979401216_1,104,reply
42425109,104,reply
4790438003,105,reply
1554506349102473216,107,reply
462404869,108,retweet
1504093504129187849,109,reply
4011462203,109,retweet
1259714432_1,112,reply
24528540,112,reply
1519753261338677248_1,113,reply
27642344_1,114,reply
1583729778,114,retweet
990015535827030016_1,115,reply
1509578017219223564_1,117,reply
1496912770050117657,120,retweet
303653739,121,reply
45937740,121,retweet
15619883,122,reply
867355335979401216_2,124,reply
1009777633,125,retweet
18642138,126,retweet
278790835,127,reply
1089644597922488320,127,retweet
2226114770,128,retweet
206910941_1,129,reply
304435443,129,retweet
1575859136608493568,131,retweet
787821265931296768,131,reply
247564372,132,reply
764842056615358464,132,reply
3431249841,135,reply
1553001068086247426,136,reply
25678534,137,reply
918249229,138,retweet
178058914,139,quote
26132589,140,retweet
967757235014205440,141,retweet
304435443_1,144,reply
1083805996995280896_1,144,reply
762560176519979008,149,retweet
868791777385492480,149,reply
1110722638303948801,149,reply
1246279422291959808,150,reply
958475533603475457,151,retweet
1159442192,151,reply
51716607,152,retweet
1351325975871692804,152,reply
227892887,155,retweet
1356434353623093249,156,reply
86217190,156,quote
2266817335,156,reply
364570154,156,retweet
4758358507,159,retweet
4171045599,159,reply
1223609354030665728,160,retweet
1442901761484726274,161,reply
1442096033756971011,161,reply
1100551262603567104,162,quote
2913051984,163,retweet
992562911578030080,164,reply
10788392,164,reply
23633315,165,retweet
3010657647,166.408434,like
78115174,166.408434,like
1168989358285819908,166.408434,like
309852804,166.408434,like
937701515892084736,166.408434,like
1108379874153164800,166.408434,like
604906777,166.408434,like
968582551,166.408434,like
2249804076,166.408434,like
948706794502807552,166.408434,like
1038333406105333760,166.408434,like
4720313121,166.408434,like
1273052032128122881,166.408434,like
541371612,166.408434,like
42365228,166.408434,like
728590342174302209,166.408434,like
51903095,166.408434,like
1313434956534874113_1,166.408434,like
100632509,166.408434,like
971756138864705538,166.408434,like
443847953,166.408434,like
1371261200223367169,166.408434,like
1226612636680323072,166.408434,like
885807589,166.408434,like
1544339839449022464,166.408434,like
325858731,166.408434,like
49162635,166.408434,like
283798437,166.408434,like
16074532,166.408434,like
358304168,166.408434,like
1552429426377367552_1,166.408434,like
2450277656,166.408434,like
29916455,166.408434,like
933585596,166.408434,like
791486757506260992,166.408434,like
1848769848,166.408434,like
161558287,166.408434,like
1141518067383590912,166.408434,like
724840148,166.408434,like
1451570259136241665,166.408434,like
1456145574,166.408434,like
771073839434502144,166.408434,like
1612677942303248386,166.408434,like
161160061,166.408434,like
50119275,166.408434,like
782437349061984256,166.408434,like
478995220,166.408434,like
1083805996995280896_2,166.408434,like
1313864137135587331,166.408434,like
1031573389025189889,166.408434,like
1504093504129187849_1,166.408434,like
3065369437,166.408434,like
890086945040322560,166.408434,like
180555229,166.408434,like
15636634,166.408434,like
1151803365224882176,166.408434,like
1519790257251790850,166.408434,like
1333875721983373312,166.408434,like
3174307027,166.408434,like
1475673569690460161,166.408434,like
721818620678942724,166.408434,like
963003415,166.408434,like
1586161699769417728,166.408434,like
1087311189602942977,166.408434,like
935710809535143936,166.408434,like
1371549654505172992,166.408434,like
17365011,166.408434,like
833372079810543617,166.408434,like
346393639,166.408434,like
1296364434475147264,166.408434,like
64612181_1,166.408434,like
1593212400,166.408434,like
2800985255,166.408434,like
1590624737465540608,166.408434,like
2571976077,166.408434,like
868791777385492480_1,166.408434,like
1487778409870770179,166.408434,like
163825898,166.408434,like
718141396708958211,166.408434,like
462404869_1,166.408434,like
4011462203_1,166.408434,like
1438915684881162240,166.408434,like
1580595454068277253,166.408434,like
210433607,166.408434,like
713439391532711936,166.408434,like
1284283019470286849,166.408434,like
1552232381570076674,166.408434,like
1164548764855615491,166.408434,like
873577028443877381,166.408434,like
1462158982911561729,166.408434,like
975833991608758272,166.408434,like
1493297360155336711,166.408434,like
855098256325574657,166.408434,like
1416055336977543172,166.408434,like
932077235552641024,166.408434,like
962441479846318080,166.408434,like
805968546350170117,166.408434,like
1348733767695921154,166.408434,like
1610384713478291466,166.408434,like
1100471127959326721,166.408434,like
613844516,166.408434,like
1298053490883743744,166.408434,like
998269354730024962,166.408434,like
542573075,166.408434,like
819959504,166.408434,like
1009777633_1,166.408434,like
748532594,166.408434,like
795231119956475904,166.408434,like
951980514,166.408434,like
299319147,166.408434,like
1405634148526608385,166.408434,like
22404112,166.408434,like
3303946030,166.408434,like
1325482706508132354,166.408434,like
1014360570974425088,166.408434,like
920429980449955841,166.408434,like
15435308,166.408434,like
1316396366,166.408434,like
2172812817,166.408434,like
247564372_1,166.408434,like
55681035,166.408434,like
1329990151,166.408434,like
1583729778_1,166.408434,like
115778698,166.408434,like
2287670328,166.408434,like
1171033435256893440,166.408434,like
1333126358717800449,166.408434,like
1535786440629506050,166.408434,like
1463630905428303875,166.408434,like
343059579,166.408434,like
1376645634044928006,166.408434,like
3010218299,166.408434,like
25853093,166.408434,like
2729611768,166.408434,like
2739995642,166.408434,like
501412360,166.408434,like
2335448208,166.408434,like
1256507128375906304,166.408434,like
1532752565884141571,166.408434,like
1918039152,166.408434,like
7335012,166.408434,like
1573001213808988161,166.408434,like
1102382691159363584,166.408434,like
1012397875664261120,166.408434,like
1260628165338202120,166.408434,like
2925435659,166.408434,like
1249436192040300544,166.408434,like
1575071128338456576,166.408434,like
467044708,166.408434,like
73197061,166.408434,like
1441185576699326466,166.408434,like
853606753925255169,166.408434,like
1609627486102372352,166.408434,like
28063754,166.408434,like
1496912770050117657_1,166.408434,like
422247770,166.408434,like
84723162,166.408434,like
26039266,166.408434,like
278663344,166.408434,like
300942360,166.408434,like
31589023,166.408434,like
711191629,166.408434,like
860848536,166.408434,like
1344059697192710146,166.408434,like
22939888,166.408434,like
960709222643232768,166.408434,like
877929560230293505,166.408434,like
2351099089,166.408434,like
813994784,166.408434,like
42461255,166.408434,like
767482262980063232,166.408434,like
254297721,166.408434,like
1543200244074151936,166.408434,like
753505500,166.408434,like
1050247524559347712,166.408434,like
3374046197,166.408434,like
1449022324716589056,166.408434,like
982397923542609927,166.408434,like
1356181718,166.408434,like
1109920914316185606,166.408434,like
1466399037972795392,166.408434,like
1420898421456654336,166.408434,like
1234529231931092995,166.408434,like
316850130,166.408434,like
772592557389910016,166.408434,like
1390345085150109696,166.408434,like
1565329326546948097,166.408434,like
25678534_1,166.408434,like
49087552,166.408434,like
769557378756935681,166.408434,like
415211578,166.408434,like
1366055812356005897,166.408434,like
1884368383,166.408434,like
1597597651796631554,166.408434,like
705055627,166.408434,like
1454895967,166.408434,like
16950288,166.408434,like
1536390201433522178,166.408434,like
94899153,166.408434,like
1497689534288515073,166.408434,like
1174763765390295041,166.408434,like
1252584702512230400,166.408434,like
3159577283,166.408434,like
4539999680,166.408434,like
1132830769867440128,166.408434,like
1708653871,166.408434,like
1601289072684765184,166.408434,like
340097812,166.408434,like
1594820701,166.408434,like
588739835,166.408434,like
951768209325264896,166.408434,like
834234466377793536,166.408434,like
963819259255074816,166.408434,like
1024972641596264450,166.408434,like
876497635405959169,166.408434,like
111462548,166.408434,like
2367916321,166.408434,like
2311139878,166.408434,like
1473835183564537858,166.408434,like
451928786,166.408434,like
1089644597922488320_1,166.408434,like
2738683054,166.408434,like
1434683475521593353,166.408434,like
314584062,166.408434,like
834197343553593344,166.408434,like
1035201862780284928,166.408434,like
1228398188,166.408434,like
3233139793,166.408434,like
2800526083,166.408434,like
135629807,166.408434,like
1117176427,166.408434,like
816655081277952000,166.408434,like
304435443_2,166.408434,like
456290896,166.408434,like
2480305163,166.408434,like
18642138_1,166.408434,like
1015438963,166.408434,like
175286492,166.408434,like
4756404007,166.408434,like
1164275509708165122,166.408434,like
1470329654,166.408434,like
1062394700466999299,166.408434,like
1568781102382469126,166.408434,like
1575859136608493568_1,166.408434,like
42539988,166.408434,like
1383283938,166.408434,like
532718939,166.408434,like
982400454750621696,166.408434,like
1292234450911342593,166.408434,like
3005268641,166.408434,like
350729433,166.408434,like
1299817478348996608,166.408434,like
203815691,166.408434,like
56556056,166.408434,like
314798041,166.408434,like
1145151195255906304,166.408434,like
1401745035813601283,166.408434,like
1920211460,166.408434,like
1215788567890485249,166.408434,like
1330602316039397380,166.408434,like
880543702304927744,166.408434,like
1291001100255076358,166.408434,like
1361688586152779789,166.408434,like
839441452300124162,166.408434,like
58259841,166.408434,like
807812803365113856,166.408434,like
2195093214,166.408434,like
368073722,166.408434,like
139673892,166.408434,like
1496822899,166.408434,like
1573036221361782787,166.408434,like
891593997134811136,166.408434,like
24779734,166.408434,like
103444354,166.408434,like
1520136783849209857,166.408434,like
920667647762628608,166.408434,like
2353946917,166.408434,like
2941636420,166.408434,like
762485159555772417,166.408434,like
143205199,166.408434,like
2589452969,166.408434,like
1530942906227376129,166.408434,like
509204592,166.408434,like
344953392,166.408434,like
1723822279,166.408434,like
869692064853671936,166.408434,like
1162514156190425095,166.408434,like
30148694,166.408434,like
1590411940031078406,166.408434,like
45992873,166.408434,like
4524846077,166.408434,like
32288204,166.408434,like
763565102104588289,166.408434,like
1601273178122223617,166.408434,like
1023164310179274752,166.408434,like
1100551262603567104_1,166.408434,like
3437883658,166.408434,like
1257372516525453328,166.408434,like
712513040,166.408434,like
1007562438,166.408434,like
403811291,166.408434,like
712708324140167168,166.408434,like
918249229_1,166.408434,like
25189316,166.408434,like
39125100,166.408434,like
899052457,166.408434,like
1160238802251726848,166.408434,like
32262829,166.408434,like
275319118,166.408434,like
455161255,166.408434,like
564056023,166.408434,like
1328386270603710466,166.408434,like
