id,followers,username,last_time,Hop
69687785,11,brendabakner,192452,1
920759907309285376,933,JadeJurek,688144,2
360477447,15,unrealneil,191677,2
375877652,148,79Wahoo,688144,1
514665430,849,LtsFlwr70,688144,2
1588341923236007936,3,LeaWilmoth,190872,0
822243636712800258,127,WatchingTrump17,189600,2
22915450,526,truepatriotvet,688144,3
1560005141381521410,1,JellethO,189177,0
1433132212694704129,655,KJoJoe21,688144,3
517797008,25,ParadisePamcake,688144,4
3377960626,48,LaurelJeannine,188185,0
917818909029527552,5,46sunnybrook,188127,0
839139219222077440,828,OurOpinion4U,688144,2
1447154638982090752,1,Billy74538953,187880,0
2389518362,622,SusanSp4,688144,3
21835389,807,tc__todd,688144,1
1605629955811184641,0,Frankco32750644,187606,1
1040610307427594240,8,LarsenBecky2,688144,0
53177057,306,kuchynata,688144,4
387975809,2420,ntg108,688144,1
1155961670310608896,6271,MichaelVANVLIE7,688144,1
1599974129947525120,2,Marjori27708071,186406,2
1377174841602699265,8,JTee65,688144,0
742433868410560512,6,kovachj88,184826,0
1597275074163187713,3,PilarArquero1,184649,1
1628053051012513793,1,TheRealBurnout1,184536,2
1586205977992302592,239,Granjan4702,688144,1
708244643125829633,52,dvddms,184324,2
48380760,8,kayemoh,184311,0
15570694,154,tmcmh,183331,2
9585422,5106,spatially,182520,1
24196142,71,CinBou365,181955,0
409749395,120,Sassafras32,181943,4
1284179355388829697,302,BoyetteDon,688144,1
447436961,106,rebatyrrell,181643,4
955246559544963072,1240,branders44061,688144,2
234542618,1069,YouthatHeartEC,688144,0
34175460,169,JLP20,688144,0
1570092206920286209,3,Dorothy67886836,180529,0
1599605037033988096,19,jamesscraper1,688144,2
921846167725625344,44,HaltonJoyce,688144,4
1377430772752207875,16,gyal_blue,179794,2
1501600315346407436,38,Kravitznyc,179369,0
33010555,49,cmebtl,688144,0
1617481755392462849,7,EfranLaboy,178935,2
1545058589651267585,2,ChabebeNemil,178324,1
1473074591094517760,9,Sarah30344834,178062,1
204462683,1295,Hewdaman,688144,3
1045508859278712833,339,Pkasinger2,688144,2
1356799039094861829,28,jeffyou97854166,177258,3
797923194548224000,4815,miagl11,688144,2
260326210,169,Kjaerringa,688144,3
26225001,158,bamboozler88,688144,3
1613620274930323463,3,fightback223,176120,1
26784858,1330,HumanRainDelay1,688144,2
1495702107193851909,6,DavidSillix,175208,0
1112383443575267329,176,LaGrapnel,175172,3
885782912280518657,28,desisjades,175171,2
1480532782170480642,2,gerhard_rick,175123,2
1410039835272884224,48,KeithDHolland,175102,2
42375388,4,blessed905,175083,1
756455001279586304,293,Celty09,688144,2
1621664749640368133,7,dontlietome1630,688144,3
1527707060628242432,2,rec4you2,173800,3
1293300437731418119,5,JohnnyLaneBaird,172849,4
1620518049685147651,0,mari_juanda,172846,4
2280559368,181,jtphp,172798,2
1599750211,56,PatriotPen76,172757,1
615728528,4,mleves1272,172419,0
1586511358862196736,385,MortySanchezJr,688144,4
1398334609247535105,3,LISAVAL43840949,172154,0
1623453357493944321,3,SandyMc60048869,171865,0
3686400565,2,JodiJinMV,171528,4
20829629,34,puppetpassion,171420,0
46911809,8,johniphone,171363,2
770105563325890561,34,nodrammamomma2,688144,1
1598749770725588995,1,FreeSpeechRule0,171184,1
17257685,496,kmetz,171155,2
920755370666090497,929,RobertAtchey,688144,2
1620566154761875456,23,MRNeville8,688144,2
278859014,256,Steve_DeViney,170607,0
3064179622,63,AdvocateDevil_,688144,3
291523722,1368,DonnaLGreen1,688144,2
1555804732098195456,47,DesertLoveDove,170048,4
836373750585098240,96,munirhossain353,169914,1
28787710,28,bigjeffdog,169835,2
1470750973282947079,16,MaryMcC40282943,688144,3
20533186,135,heresaquarter,169702,0
237480441,71,rclaystephenson,688144,3
921511721470185472,7,navybear68,169543,0
1360663424,46,ecl3688,169448,2
2808427032,21,Daddyspeakez,169345,1
847953033405313024,130,MudderGirl13,688144,3
1585782509350043651,38,25NDSU,169032,1
1529299902,3,mldrake1970_lee,169019,0
1505728883764699136,7,SoZenChick,168897,0
1147663232729014278,1,TerrenceConnel1,168883,0
1519474553184915456,8,SusanSacto,168854,1
1281653115406647296,8,Beauloney1,168766,0
1540362037041238018,93,S_4_Serenity,688144,2
2990020513,14,bbbilbo1,168488,0
558834348,49,SouthCity13,168422,3
1628806003,301,BajanButterfly1,688144,3
1125585239755988992,3,adrian_tidd,168279,0
1591091786369224705,52,Davertotto,168213,2
874040910782369792,147,LHmilw,688144,3
42992597,104,tradrmom,167928,4
1050690212039254017,11,SueCroc98424449,688144,0
1277294692502319105,13,DrKay55127358,167860,2
1157334107329724417,51,BenSumner81,167743,2
2909471820,17,patsfan1953,167633,2
1196823730661609479,2418,JustASaneGirl,688144,2
2914872503,23,Vman_1969,167497,2
347548840,83,m3dford,688144,2
12247852,980,leegoldstein,688144,3
32402915,118,tbrouse,167461,0
801776541378048000,15,Michaelbragg196,167394,2
1604889223248678912,2,namahunter,167049,1
3666754767,89,CarlaF19862015,167037,2
1333842213168623620,757,RonJohnsonsSoul,688144,2
824253089364512768,429,peterndudar,688144,3
823780570035617793,24,Mkusweat,166909,2
801458123567497217,40,kellyjimusa,166705,2
1615691249511714818,11,sunxiaochuan_ba,166698,2
17846426,2315,mjcaswell,688144,2
1578263772,114,Karaz0825,688144,0
1036272858576642048,5,SusanHa61091747,166411,4
1442134532707143690,13,FredAbelia,166294,3
278853287,3389,jones_yyc,688144,0
19051121,66,tjtodd,166262,4
828012875142750210,23,lue_kathy,166239,2
22342004,37,Pat47,166200,0
1122618861629476864,5297,BizarroNot,688144,2
1598782524494610432,44,FHI_actual,688144,2
1622818235161939968,79,David559425,688144,2
1457884024702132224,1552,LiberalRisky,688144,2
2934541150,281,colli1900s,688144,0
357913743,187,saoakman,688144,2
751643700,20,Tahroo5,165421,2
1616530887155351592,138,MarkLradioguy,165403,0
1620837286505058308,47,DanteFerraro1,165373,1
3284312940,34,alondaenglish,688144,0
23376251,56,ursulawinter,165291,1
34367702,20,rsavir,165192,0
1084477857487880193,23,Borr0404,165068,1
34957232,20,ubachuva1,165061,2
1484237554887053321,11,Clutch1960,688144,1
1323359760,46,mojamesd64,164912,3
1443325826796302337,2,bmholtsinger,164904,2
1215689448010027008,0,AnthonyDChung2,164815,2
1619012390510628867,6,BX44DDD,164428,0
26425244,143,PixieAviatrix,688144,3
55104835,1398,edensappleband,688144,3
2478994965,1586,eddienotfunny,688144,2
23622104,228,busymama_x2,688144,3
1560853302186737669,1,DaveOrban,163716,0
621470460,19,shriekalot,163664,4
1337594835419750400,6,fiddles90053372,163624,4
26035764,12876,HeatherWhaley,688144,2
1541540049690341376,667,KrisBMNC,688144,2
1616901845821329415,36,JoanieGarratt2,163403,1
400102969,369,AveryBanner,163402,0
1199027334805950464,2591,NeseLynde,688144,2
1584438624,18,GoAunon,163109,2
1597944440416616448,0,Rosepetalshine,163049,1
24986597,3774,onemomsrant,688144,2
1575561608880865280,9,Swamprabbit6,162987,4
1543409382893015045,32,radrook123,162958,2
1289314723327025152,336,JackAllenfromRI,688144,2
627099300,1133,stickshattricks,162731,2
1360380181953859586,31,MiloBuck6,688144,0
499364751,456,dkan1030,688144,3
68698807,967,Dogmandave12,162347,2
2751366757,998,compa_chato,688144,3
278842220,98,craiglovin,688144,2
615417768,142,CudiKids,688144,0
18787747,2326,StetsonLinda,688144,2
438426763,78,BowserBruce,162207,2
1019752780754399233,310,HenryPierzchala,688144,1
1611040037822398468,6,ZoolanderD3r3k,161938,3
17635902,3269,shawnhawaii,688144,2
42422661,113,Gokurosama,161844,1
109050924,1398,chrisjfranko,161754,3
1588896554999582720,4,Michael62406598,161696,0
1532461427369336836,17,BubbaWalters4,161659,2
849794633592971264,244,DarrellynDenver,688144,3
1037667205,86,fsbridges,688144,2
27357377,296,StaceyRoedel,688144,2
1619771687041486849,0,SaraHen82532646,161380,0
27040894,1958,Jeep_TJ_Girl,688144,2
1475556706692345857,809,tjjm1783,688144,2
1499915583512588296,1,kalevanights,161072,0
254303067,516,clakor54,688144,2
1611001708041338880,1,jason_terrill8,160946,2
92287604,105,BeLikeGumby,160904,3
965935191285002240,17,bobthecableguy3,160750,1
834864884739403778,30,E_pluribus_ONE,160642,0
16855695,599,Nightveil,688144,3
15325201,558,nelshenderson,160353,0
1455090285738819584,1101,FERBAR20845674,688144,1
425115203,33,GenXMomBun,160071,4
938278868057755648,56,TenaKamidoi1228,688144,3
1585684332433141764,33,SherieCoules,159876,4
961072827033145344,1622,DarkScoreLake,688144,3
41579097,82,MarkMorganMA,159830,0
3127471287,148,porkchopsuit,159304,4
2929215655,153,a6c05d7bd91246e,688144,3
1612078257335066627,2,Olderandwiser63,159211,2
3973051094,18,EvelyneESilver,159150,4
2582584376,233,ChiefMuri,688144,3
19382084,3197,JenniferYA255,688144,2
1452804826379833345,158,PatMelinchuk,688144,2
1360623600529797120,718,FerraroMeg,688144,2
241317673,130,Kbslushy,158748,3
1050134935,22,muchamad_fajar,158715,0
558819254,32,VernTurner1,158629,4
67995460,524,primrose1508,688144,2
81424749,980,SEMPERFISGT,688144,2
26317531,56,Clai_IV,158503,2
859124962002706433,204,La_arma_viva,688144,2
2220399826,79,zenrider1,688144,2
18634205,554,MacGregorGarlic,688144,2
1596018670958182401,5,realwebtraveler,688144,2
1618713765171847168,75,EricCar34627364,688144,2
18632361,1291,TornadoesBoreMe,688144,3
1363930707618193409,47,louisegiron1,158038,0
1115779062201507841,0,TheDude46641492,157964,0
1573296151004336129,35,INGODWETRUMP1,688144,2
989926416,45,SagSagnella,157913,3
1316752738319958017,2347,HopeSeider,688144,3
1546943651141623808,7,burn3rr34d3r,157336,0
1329112013864316928,57,PeaceAndLuv29,157331,1
718521690876194816,557,JeffAlerman,688144,4
318517383,33,Fastball08,157175,0
1514989276592750604,1576,CymbaLloyd,688144,1
1109496764,253,TinaASanders,688144,3
1586077100724854786,0,BrianHagan23,156878,2
1495935677309018118,2,BradTarr3,156834,0
796172470764052480,83,Cruelabduhl,688144,2
41279862,0,BiffPocaroba,156638,0
28618917,4561,xyzxyz101101,688144,2
1257754614176284674,0,andrew_john36,156523,0
1262464375434162177,0,typicalamerica2,155834,0
3312592475,27,randy_halliday,155662,0
40971293,51,JADDYYY,155632,0
1521919476014493698,5,CabronCamote,155325,0
1594348476762038273,378,YdaniaD,688144,1
1222590037881171973,221,dragonfly5110,688144,3
1485933091,965,janisfulks,688144,2
195193469,86,HadiKaabi,154971,0
894292809431347203,131,bght16,154845,3
1497456850316537858,1,eduardo08379440,154813,0
1589770237276200961,7,yourfingcreator,154650,0
1542151705202249729,31,bulger_carole,688144,1
4875068127,1319,edeplorableunum,688144,2
1563027293563662336,64,JBeertap,688144,3
794563208,209,JosephRuggiero4,688144,2
1328459031296487426,15,ShedreeW,154077,2
33177030,4,lazyasf49,154068,0
1586841626919538690,523,Jewell2022,688144,1
4229524344,16,LeadsKryan,153888,1
1595596995137339392,1,lieto_memes,153850,2
825002131031728128,55,leovin20,688144,3
141704849,42,weekvs,688144,2
990796462886825984,6,erin_kanes,153694,4
4138107809,204,Hootgi,153662,3
59129716,2111,dcahughes,688144,3
592017715,1664,boyle_kathy,688144,1
1637648884888469504,0,TamaraKeihn,153417,1
776081114,29,Stefanoeltorito,153350,0
1591871314926747649,33,andrew741776,153322,2
1402213304,13,zekeagha,153140,0
261055697,75,LynettJoy,688144,0
1634612085286895616,6,EnriqueJuancho,153077,0
1286261692201086977,9,sumrob0413,688144,0
119684984,453,rflssg,688144,1
276948988,216,theglobalvc,688144,0
3117491171,1142,tracymcc0915,688144,2
1523065634745106432,207,ProsPro22,688144,3
768594471277596672,312,reexamineall,688144,2
1232270385514786816,75,70sFella,688144,3
1633521122749685765,0,ubaldovalles1,152442,2
2191114153,79,jmotani,152431,2
1191563230029733890,12,PeregrinSpydre,152051,0
1471674325774315524,0,Phyllis97381846,151989,3
2924853537,35,okudaaibube,688144,1
15834599,43907,padresj,688144,3
3560767935,102,srem125,688144,3
1218933744154947584,264,MagsMalo,688144,1
1125503608018087936,4,carrie24135102,151128,2
1541839372835622912,45,Theburkebitch,151120,4
1589357439714938880,315,QingZhao666999,688144,2
1389274355058757633,5,AntiMAGA3,150929,0
1510675151938940928,11,robb_tosh,150925,1
770920605294223360,88,LynaBoggess,150576,4
2821000188,1230,ajoteller,688144,2
831830926497837058,230,reSISTERtruth,688144,3
11991612,19850,kiwanja,688144,0
1313487768354516994,92,BlaueDat,688144,4
1346942035266179072,2757,TLC_arn,688144,2
980508765123436546,93,BirdsInMyAttic1,688144,2
18437309,176,Sean_Gregg1987,688144,1
412887089,1454,osufan_04,688144,2
846805508526915585,12,smoothound54,149347,0
1550429508,8,CharlieLemmel,149246,0
89090775,2747,DianeAtkins,688144,1
100639515,209,jayar12,148635,0
1239200801140215810,725,drerupmarthagm1,688144,2
540390097,72,Fleecelll,148360,2
1615559312231002112,104,MikePalacios95,148314,2
1480287870967435266,33,UCanDance3,148133,1
3006890976,14,barbsfeed,148097,2
14530856,377,snoprinz1,688144,3
18677207,1542,keebo00,688144,3
1613037069038768131,51,CupoSooth,688144,2
1484579308727414784,41,reneemarcelle27,145781,2
1285398482489167876,13,vaneee1412,145559,0
1017970850052468736,7262,Lauren38060467,688144,2
1268491695894802441,35,GeorgWedel1,688144,2
49647812,26,Stikine,144258,0
17931171,188,dinkyvision,688144,0
714846995219755008,899,Whythisnow31,688144,3
1189917077479534592,7,dennistompkin18,143740,1
1637185331954057216,37,AnthroBetsu,143651,3
1589816540681195521,1,TexasTo10101123,143352,1
1552853349900455940,9,JANWEAV23114918,143209,0
144984392,43,thePixelFreak,142878,0
516195669,374,InkanPrince,142740,0
1542187483890417666,22,bent_onsberg,142513,4
23401890,1142,Viking_Bride,688144,3
2807175577,94,BizarroOfDaxam,142218,4
1309511815265685509,5648,Silver_1_Spirit,688144,1
828245878620160001,443,zark_101,688144,2
1419080193361072132,44,brianbokor,688144,2
1549568509071466497,0,KarenWa23888017,141156,3
18204562,270,capcoldasice,141015,0
1172778553764503555,227,SteveDo35227481,688144,2
484397443,2328,ChrisShepherd16,688144,2
1466130403161481223,1739,SusanGloverNC,688144,1
1620389856743489537,130,EPennekin,140834,3
1288091945495965696,59,Yolande73773555,688144,2
406128074,395,Rannoushette,140568,2
1539476531243732992,81,Beachbabe0071,688144,1
1286062662590164993,0,RonLeary2,139929,0
1445286563160592392,4,PCRcDHouse,139719,2
1232791319933665280,122,GoneCraig,688144,3
2864799299,2,Genedan2,139611,3
256945522,192,Andros_le_wuff,688144,2
58594489,220,CRDFilm,138167,0
1230539410036248577,361,ScotBennythe,688144,3
292065936,162,TomYrad,137584,0
1469028224801730563,52,newey_chris,688144,0
1074407576681496582,3,PaulMcC94779298,137346,0
2583178280,19,imightbecrazee,688144,2
827953000018751489,554,socr8tees,688144,3
569052549,23,wm5762,136649,2
347140952,278,RichardSalas17,136611,0
1511345620015067156,1706,caringmeansdoin,688144,1
1024766515009077248,149,Archie81_,136397,0
1430954471270490117,40,Toph441,136302,2
908129950447882245,294,leigheau,688144,2
14899363,135,Maddrjeffe,135494,4
1592567463090192386,22,Christi12926712,135221,0
1598966041,12,RicSea10,135059,2
1497079118050910208,179,greengo92613983,688144,2
32400248,638,beamorrison,135043,2
260339970,5511,theRollDdice,688144,2
2956879307,14,sabyrosse,134838,0
1601860349099122688,25,dannybshooter,134741,2
1325993065,48,pmichel323,688144,4
1085289521619427334,83,Pwillia96584412,134305,2
707427230,0,cindybcar,134191,0
17957618,212,gabrielobrien,688144,4
327168315,2706,KarleeKanz,688144,5
1446632222669393926,131,fastfeet007,688144,3
833602730124013568,16,bitoperspective,688144,2
1499529539591884816,66,CharlesRendina,688144,2
1520442647235776513,1,AppHistorian,133294,1
248838272,232,sunshyneies,688144,3
418299963,78,BlueCardPack76,688144,4
3352109890,39,mayra_feeley,688144,0
50424203,17,kphenton,132753,1
313414963,42,fabulaux,132639,3
102749426,44,Barbiaux22,688144,1
795398857932689408,455,nidula_b,688144,2
1447169430354546690,21,JosephFalco20,688144,2
37116487,25,cassandraonline,132351,2
3279772242,48,ds_rodg,688144,0
338129611,399,dyanimeme,688144,3
783099404001550337,43,AZCorgiMom,688144,2
1369183832109281281,35,TedottoJ,131698,0
1271054906,620,fugue55,688144,2
251633588,1149,1nysportsfan,688144,2
16380065,381,PeterGaeta,688144,3
26252434,28,bilhof,131104,1
2166929204,45,TheStockDaddy,688144,3
1061845553317703680,111,LindaMo69437675,688144,1
4252640359,118,tomasan69,130950,0
1348092310396014597,33,JoePoll37687594,130883,0
821550917249966082,187,BenDavi63000984,688144,2
361494639,6,A1pilotA320,130799,2
826226615847944192,1323,smm560,688144,2
767841914242596864,650,greenjonathon75,688144,3
1608693994032140290,341,ARuthless8,688144,2
61618431,216,reddysanding,688144,4
1090323166524633088,22,TheRationalMan2,129902,1
1569018808886493189,3,TrollBait2100,129819,2
1208091289943773185,14,cats_meow01,129646,3
34830918,1067,MishyC_RN,688144,3
898851554,38,AbdulElayan,688144,3
1422789929466093568,2,toska_buddha,129455,4
1406020088956919816,33,Elizabe45881282,688144,1
3313755359,3,martinDM206,129296,0
4601641513,632,BernThemAll,688144,5
1437394692,864,SGagovski,688144,3
822861694988759040,24,TerriDMcBee,128529,1
1104537886601428992,4,Ruben50626511,128405,2
3391208711,32,N73157677,688144,2
2864340965,66,claylaraway,688144,3
1021991356829495296,81,1withdaforce,688144,2
1459057755986313238,11,austiekid,128183,1
1581446230185762816,3,lclarkelclarke1,127960,0
183912188,3099,Dsquared75,688144,3
1366447716,37,Meatwall1,688144,3
1591794881759936512,4,NkyPatriot,127784,3
1325966713838579714,6,CherylApple2,127741,2
1573485974167887875,17,DonnieMoscow2,688144,0
29368706,5672,t0d0san,688144,2
551119192,28,RJ_Wall,127568,3
33830037,36,mudbogs,127516,1
1375603122249302016,3,RaymieDavid,127460,0
1454260256670773249,7,ScottFNorth,127421,2
96587927,96,Yambarudan,688144,2
1623082615967256576,6,Geoff_McCluskey,127145,4
4041413182,3,Geofig216George,127017,0
1261146072249856002,2284,IJustHadToDoIt1,688144,3
1500138711035650050,135,d4_dc6,126996,4
1556874108591165440,5,JamesHa45077930,126957,1
26155964,42,AnnieLWP,126936,3
1629954477318090752,3,DannyVandagriff,126621,1
1056558939398135809,53,mywitsend28,688144,3
852312990,12,Ericmann702,126307,0
243963469,339,amyinchitown,688144,1
1158052176683511808,27,GeorgeC94308079,125987,0
2658188689,7,jazzcoty,125969,0
2362895202,46,StanMakovsky,125752,0
1621026431257006081,28,Ron_Delaney_,125671,2
1546618699053801473,21,BlakeSi38876582,125608,0
22919527,311,JeanMax_Jr,688144,3
200240755,101,jlhilliard,125474,2
