Source,Target,follower
778774483087745024,1390388083388977156,1
778774483087745024,323843236,1
778774483087745024,1075926612254826496,1
1373392512224796673,3423212577,1
1373392512224796673,1361020739688751104,1
1373392512224796673,1503309457127661574,1
1373392512224796673,1361706062575927301,1
1373392512224796673,1241145608267849736,1
1373392512224796673,1614419561788440576,1
1373392512224796673,1400532013438976005,1
1373392512224796673,1365486221204586496,1
1373392512224796673,1387713036652355587,1
1373392512224796673,1566489804665004032,1
1373392512224796673,1361706062575927301,1
1373392512224796673,3649586472,1
1373392512224796673,51863154,1
1373392512224796673,1300310676053741568,1
1373392512224796673,1632814242,1
1446918369727467534,1455711046841380873,1
1446918369727467534,1457537501095149569,1
1446918369727467534,1472326993547075594,1
1446918369727467534,1453550783560142848,1
1446918369727467534,950004757,1
1446918369727467534,1473753129908908035,1
1446918369727467534,1579358903921319937,1
1446918369727467534,1317721729762914304,1
1446918369727467534,1579358903921319937,1
1379775865899352067,966394228480925696,1
1379775865899352067,1455711046841380873,1
1379775865899352067,1317721729762914304,1
1166931615240663040,1413266227649187849,1
1166931615240663040,1381208533153239046,1
1166931615240663040,1115791314405093376,1
1166931615240663040,990824025889820673,1
1166931615240663040,1247248618727317513,1
1166931615240663040,1157622463661928448,1
1166931615240663040,1310357738443231232,1
1166931615240663040,1383901675660869637,1
1166931615240663040,1506423107308900363,1
1166931615240663040,1473753129908908035,1
1078887394860969985,1294537538154233858,1
1078887394860969985,3074162506,1
1078887394860969985,1587773016343298048,1
1078887394860969985,1331336719812136960,1
1078887394860969985,1455711046841380873,1
1078887394860969985,931304775714557952,1
1078887394860969985,2168376014,1
1078887394860969985,3156860298,1
1078887394860969985,1157622463661928448,1
1078887394860969985,1429460569128591367,1
1078887394860969985,1168323543324606464,1
1078887394860969985,1027244697213972481,1
1078887394860969985,2290379322,1
1078887394860969985,1551855818857148416,1
1078887394860969985,1020372352222318593,1
1078887394860969985,1020372352222318593,1
1078887394860969985,1348068878652473344,1
1078887394860969985,1317721729762914304,1
1078887394860969985,1184814992882683904,1
1078887394860969985,2496179814,1
1078887394860969985,1345549880513720320,1
1404239370568224774,1188329042,1
1404239370568224774,937105789159903240,1
1404239370568224774,2168376014,1
1404239370568224774,1480234646893785090,1
1357022254966710272,847229493097840643,1
1357022254966710272,401404404,1
1236649876542435330,1591023470997131264,1
1236649876542435330,1473753129908908035,1
1236649876542435330,1591023470997131264,1
2203413461,68817526,1
2203413461,263810700,1
2203413461,1423778478,1
1294537538154233858,1115791314405093376,1
1294537538154233858,990824025889820673,1
1294537538154233858,1135141639054172161,1
1294537538154233858,1078887394860969985,1
1294537538154233858,1184814992882683904,1
1294537538154233858,2496179814,1
150445570,1078205094657748992,1
2997436332,1579088689,1
863884200440610816,724840995607695361,1
1129149544137187329,1005783911002202112,1
1129149544137187329,966394228480925696,1
1129149544137187329,915492250271965185,1
1129149544137187329,1439613882226692098,1
1129149544137187329,1455711046841380873,1
1129149544137187329,1135141639054172161,1
1129149544137187329,3156860298,1
1129149544137187329,1407604987115409414,1
1129149544137187329,1383901675660869637,1
1129149544137187329,1473753129908908035,1
1129149544137187329,1232854493026553861,1
1129149544137187329,1232854493026553861,1
1129149544137187329,1505361029609500672,1
1129149544137187329,1579358903921319937,1
1129149544137187329,1184814992882683904,1
1129149544137187329,1566037459640520706,1
1129149544137187329,2496179814,1
1129149544137187329,1457406969933967367,1
1129149544137187329,1579358903921319937,1
1027300855480049672,1157622463661928448,1
205425865,27180745,1
205425865,3156860298,1
205425865,1601756847391784963,1
205425865,1506423107308900363,1
1421949508645236743,3156860298,1
1421949508645236743,1383901675660869637,1
852786895,1413266227649187849,1
852786895,1594377914,1
1124014813393432579,966394228480925696,1
1124014813393432579,1567735776149897216,1
1124014813393432579,1506423107308900363,1
1124014813393432579,95531927,1
1124014813393432579,1457406969933967367,1
1302153897243553792,966394228480925696,1
1302153897243553792,1258196231735607299,1
1302153897243553792,1413266227649187849,1
1302153897243553792,1455711046841380873,1
1302153897243553792,1381208533153239046,1
1302153897243553792,1472326993547075594,1
1302153897243553792,983169617374965760,1
1302153897243553792,1046284326118121472,1
1302153897243553792,1247619543985512454,1
1302153897243553792,341286273,1
1302153897243553792,341286273,1
1302153897243553792,1383901675660869637,1
1302153897243553792,1505244543456796676,1
1302153897243553792,1473753129908908035,1
1302153897243553792,1551855818857148416,1
1302153897243553792,1487839995712913412,1
1302153897243553792,1579358903921319937,1
1302153897243553792,558748310,1
1302153897243553792,1192168345606471680,1
1302153897243553792,1457406969933967367,1
1302153897243553792,1579358903921319937,1
1302153897243553792,1339723277078556673,1
777690488786657280,702815106988642304,1
777690488786657280,755560567163777024,1
24329015,33788734,1
1176289617940754434,849262454706188289,1
1122730713181237248,954010469211123713,1
1122730713181237248,3287257777,1
1122730713181237248,1267320435798151168,1
1122730713181237248,1251067183612022784,1
1122730713181237248,1056594231895228416,1
1122730713181237248,2334234049,1
1122730713181237248,1331054509821399042,1
1122730713181237248,1318600360148303873,1
1122730713181237248,1528929300,1
1122730713181237248,2546775988,1
1122730713181237248,1344647423013117954,1
1296329125678813184,1439613882226692098,1
1296329125678813184,1301488728070860802,1
1296329125678813184,1301488728070860802,1
1296329125678813184,1301488728070860802,1
1296329125678813184,1301488728070860802,1
1445889861374726154,1506423107308900363,1
1005783911002202112,966394228480925696,1
1005783911002202112,1455711046841380873,1
1005783911002202112,1006745276722372612,1
1005783911002202112,1577189965313761280,1
1005783911002202112,1567735776149897216,1
1005783911002202112,1383901675660869637,1
1005783911002202112,1506423107308900363,1
1429503706689638401,1381208533153239046,1
3074162506,1224736387087376387,1
3074162506,893510978,1
3074162506,1078887394860969985,1
1376628401612677121,1485281851484823563,1
1390887067194781696,1551855818857148416,1
1390887067194781696,1205744922546053120,1
966394228480925696,1481456734963130371,1
966394228480925696,1258196231735607299,1
966394228480925696,1439613882226692098,1
966394228480925696,1331336719812136960,1
966394228480925696,1455711046841380873,1
966394228480925696,1223356748440002564,1
966394228480925696,1413803720,1
966394228480925696,1287386526360494080,1
966394228480925696,3156860298,1
966394228480925696,1012117108841476098,1
966394228480925696,938611311046545408,1
966394228480925696,1157622463661928448,1
966394228480925696,1446601558867779589,1
966394228480925696,1245225913752657925,1
966394228480925696,1301488728070860802,1
966394228480925696,1301488728070860802,1
966394228480925696,1301488728070860802,1
966394228480925696,1301488728070860802,1
966394228480925696,1345549880513720320,1
1431882299071664131,1115791314405093376,1
1431882299071664131,1573376703396823040,1
1431882299071664131,1245225913752657925,1
782229654283423744,3293397800,1
782229654283423744,1101144624167636992,1
1231485482724470784,1212135023102418944,1
3423212577,842947642955087872,1
3423212577,1112231130806153216,1
3423212577,1205744922546053120,1
3423212577,1021289079445520384,1
1481456734963130371,1488064526255853576,1
1481456734963130371,1573376703396823040,1
1481456734963130371,1247248618727317513,1
1481456734963130371,3156860298,1
1481456734963130371,1506423107308900363,1
1481456734963130371,1551855818857148416,1
1481456734963130371,1192168345606471680,1
895698677372772353,2458251281,1
895698677372772353,2496179814,1
1587263967235186688,1588979702298984448,1
1587263967235186688,1506423107308900363,1
1587263967235186688,1579358903921319937,1
1587263967235186688,1579358903921319937,1
847448457941995521,1455711046841380873,1
847448457941995521,1567735776149897216,1
847448457941995521,1383901675660869637,1
1258196231735607299,1381208533153239046,1
1258196231735607299,1115791314405093376,1
1258196231735607299,1488064526255853576,1
1258196231735607299,1510811430194495490,1
1258196231735607299,1577189965313761280,1
1258196231735607299,1472326993547075594,1
1258196231735607299,3156860298,1
1258196231735607299,1567735776149897216,1
1258196231735607299,983169617374965760,1
1258196231735607299,1392884702931992583,1
1258196231735607299,1510344725559230464,1
1258196231735607299,1382511216422191109,1
1258196231735607299,1383901675660869637,1
1258196231735607299,1506423107308900363,1
1258196231735607299,1256255225146609667,1
1258196231735607299,1473753129908908035,1
1258196231735607299,1301488728070860802,1
1258196231735607299,1301488728070860802,1
1258196231735607299,1301488728070860802,1
1258196231735607299,1301488728070860802,1
1258196231735607299,2496179814,1
1258196231735607299,1457406969933967367,1
111194804,1901908404,1
111194804,1182374534172893191,1
111194804,271635762,1
111194804,186734495,1
1059526948639125506,1215867036934594561,1
1059526948639125506,715666171345911809,1
1059526948639125506,186823252,1
1059526948639125506,299744314,1
1059526948639125506,30980745,1
1059526948639125506,1459127364458266640,1
1059526948639125506,1127282936884137985,1
1059526948639125506,1081374171869913088,1
1059526948639125506,99637691,1
1059526948639125506,236516271,1
716514186654646273,1006745276722372612,1
716514186654646273,1247248618727317513,1
1215867036934594561,3156860298,1
1215867036934594561,1567735776149897216,1
3302343181,1148346738807365640,1
3302343181,2496179814,1
849931009948872705,790704173096562692,1
1566111507905236992,1541930683375157248,1
1566111507905236992,1506423107308900363,1
1566111507905236992,1324740006846423040,1
1589288461311397889,1525799190332329985,1
1589288461311397889,1570431527657283589,1
1589288461311397889,1455711046841380873,1
1589288461311397889,1477437196894310402,1
1589288461311397889,1428928739572862993,1
1589288461311397889,1429460569128591367,1
1589288461311397889,1506423107308900363,1
697293632911466496,1367094360291086337,1
1298245794412208131,905825718382231552,1
1298245794412208131,937105789159903240,1
1298245794412208131,2887347376,1
1298245794412208131,1168323543324606464,1
1298245794412208131,1384123725973385221,1
1298245794412208131,2287129336,1
1298245794412208131,1205744922546053120,1
1298245794412208131,4879759132,1
1298245794412208131,2900622433,1
1298245794412208131,1191458453274935297,1
1500856718758236163,1439613882226692098,1
1500856718758236163,1506423107308900363,1
1500856718758236163,1192168345606471680,1
2808671945,2724951737,1
2808671945,3384626645,1
2808671945,2871362680,1
1245076841586667520,1223356748440002564,1
1245076841586667520,1320091539960434688,1
1245076841586667520,504986424,1
380103385,1240780835386806273,1
380103385,1247564595964907520,1
380103385,3394701994,1
380103385,3394701994,1
915492250271965185,1324740006846423040,1
915492250271965185,1301488728070860802,1
915492250271965185,1301488728070860802,1
915492250271965185,1301488728070860802,1
915492250271965185,1301488728070860802,1
915492250271965185,2496179814,1
876092588964667392,1455711046841380873,1
876092588964667392,1413803720,1
876092588964667392,1184814992882683904,1
1528921277871841286,3381261135,1
1525799190332329985,1361020739688751104,1
1303382405097697286,954010469211123713,1
804852265,1472667541784997899,1
1004919544832544769,1567735776149897216,1
1342288384551759875,1003899552,1
281616889,1272265201686110208,1
1303731320825221120,1271070955255861248,1
1303731320825221120,900818708242853888,1
1303731320825221120,1439613882226692098,1
1303731320825221120,1392668497046642692,1
1303731320825221120,714549627287166976,1
1303731320825221120,560649262,1
1303731320825221120,2222094098,1
1303731320825221120,1381208533153239046,1
1303731320825221120,1006745276722372612,1
1303731320825221120,713797716246069248,1
1303731320825221120,1076119023438434304,1
1303731320825221120,1488859483703066626,1
1303731320825221120,1046284326118121472,1
1303731320825221120,1464831425010614276,1
1303731320825221120,1392884702931992583,1
1303731320825221120,1186475972893261824,1
1303731320825221120,856932473170796544,1
1303731320825221120,2287129336,1
1303731320825221120,1676254621,1
1303731320825221120,950004757,1
1303731320825221120,1506423107308900363,1
1303731320825221120,1473753129908908035,1
1303731320825221120,560649262,1
1303731320825221120,1324740006846423040,1
1303731320825221120,980292082861359105,1
1303731320825221120,239390367,1
1303731320825221120,239390367,1
1303731320825221120,1439907865376985094,1
1303731320825221120,1184814992882683904,1
1271070955255861248,1439613882226692098,1
1271070955255861248,1565384979693150208,1
1271070955255861248,1381208533153239046,1
1271070955255861248,3156860298,1
1271070955255861248,938611311046545408,1
1271070955255861248,1157622463661928448,1
1271070955255861248,1392884702931992583,1
1271070955255861248,1382511216422191109,1
1271070955255861248,1383901675660869637,1
1271070955255861248,1506423107308900363,1
1271070955255861248,1576375089683210240,1
1271070955255861248,1301488728070860802,1
1271070955255861248,1301488728070860802,1
1271070955255861248,1301488728070860802,1
1271070955255861248,1301488728070860802,1
1271070955255861248,1317721729762914304,1
1271070955255861248,1457406969933967367,1
900818708242853888,1473753129908908035,1
1563926922983243777,990824025889820673,1
1563926922983243777,1510811430194495490,1
1563926922983243777,1135141639054172161,1
1563926922983243777,1429460569128591367,1
1223292295442845696,1492974673843347462,1
1223292295442845696,1325181882577940480,1
1223292295442845696,1100897572812668928,1
1223292295442845696,1155980376390565889,1
1223292295442845696,17119319,1
1223292295442845696,17119319,1
1223292295442845696,887009906179670018,1
1090756064189001728,1426264727286599685,1
1090756064189001728,312802839,1
1439613882226692098,1413266227649187849,1
1439613882226692098,1455711046841380873,1
1439613882226692098,1588979702298984448,1
1439613882226692098,1510811430194495490,1
1439613882226692098,1573642700414484482,1
1439613882226692098,1573376703396823040,1
1439613882226692098,1577189965313761280,1
1439613882226692098,1247248618727317513,1
1439613882226692098,1567252009799286784,1
1439613882226692098,1567735776149897216,1
1439613882226692098,1576409796462395392,1
1439613882226692098,1314298497131147265,1
1439613882226692098,1391417362855907328,1
1439613882226692098,1571213291162140680,1
1439613882226692098,1473753129908908035,1
1439613882226692098,1573642700414484482,1
1439613882226692098,1184814992882683904,1
922088628540633088,3261092216,1
1109437297311789056,543044567,1
1174120976969125888,1413803720,1
1174120976969125888,61613591,1
1174120976969125888,1157622463661928448,1
1174120976969125888,975410409489432576,1
1174120976969125888,975410409489432576,1
1174120976969125888,1256255225146609667,1
1174120976969125888,1183454927928090626,1
1174120976969125888,61613591,1
1098739322558337025,604834086,1
1125322121511489536,1045475206054248448,1
1198730363356549120,1534782428128194560,1
1198730363356549120,3221199270,1
1198730363356549120,1511692113477615624,1
1198730363356549120,1328770394900238337,1
1198730363356549120,1268343830887174147,1
363471422,1439907865376985094,1
930255775330480129,724840995607695361,1
930255775330480129,21982520,1
954010469211123713,1361761146756333574,1
954010469211123713,2168376014,1
954010469211123713,1271012057714958341,1
1413266227649187849,714549627287166976,1
1413266227649187849,1511583829890600961,1
1413266227649187849,1322360689210568706,1
1413266227649187849,1168323543324606464,1
1413266227649187849,1507876816136151047,1
1413266227649187849,1382511216422191109,1
1413266227649187849,1506423107308900363,1
1413266227649187849,1473753129908908035,1
1413266227649187849,1348068878652473344,1
1413266227649187849,1159986002431078400,1
2560219467,1591023470997131264,1
2560219467,1591023470997131264,1
1067517186,709164103663652864,1
1067517186,1081760042360233984,1
1067517186,559026435,1
1277815550375329797,1596743772036997120,1
1277815550375329797,1506423107308900363,1
1367094360291086337,923716386,1
1367094360291086337,1546593302572670977,1
1367094360291086337,1531994372564299780,1
1367094360291086337,1080683282537287681,1
1367094360291086337,350640413,1
1367094360291086337,299744314,1
1367094360291086337,1498990415239856134,1
1367094360291086337,1209742191079366657,1
1367094360291086337,35762935,1
1367094360291086337,1282868866109104130,1
1367094360291086337,847229493097840643,1
1367094360291086337,1259292887562452999,1
1367094360291086337,999368092156342272,1
1367094360291086337,724840995607695361,1
1367094360291086337,105759317,1
1367094360291086337,1081374171869913088,1
1367094360291086337,1518784461537787904,1
1367094360291086337,1378187171136425992,1
1367094360291086337,1374544531434184704,1
1367094360291086337,1372026370520461314,1
1367094360291086337,1440873793983954944,1
1367094360291086337,842911568086122496,1
1367094360291086337,1103434822213545985,1
1367094360291086337,1155807676087099392,1
1367094360291086337,1019029184939790336,1
1367094360291086337,1112938540919390208,1
1367094360291086337,701441475666698242,1
1367094360291086337,1418416718678953984,1
1367094360291086337,1229330371973505025,1
1367094360291086337,1218065601362399232,1
1367094360291086337,1291030202353508354,1
1367094360291086337,1508325213775163394,1
1367094360291086337,1528929300,1
1367094360291086337,1362806784562405376,1
1367094360291086337,999368092156342272,1
1367094360291086337,951013039834304512,1
1367094360291086337,1075926612254826496,1
1367094360291086337,1518059125896318977,1
1367094360291086337,1258093467865055234,1
1367094360291086337,1700760433,1
1367094360291086337,1016118811471286279,1
1367094360291086337,2332988304,1
1367094360291086337,1033424965301948419,1
1367094360291086337,1344647423013117954,1
409196608,186823252,1
409196608,471339706,1
409196608,1328916810108899328,1
1443808457195499538,1484684189580632065,1
923716386,926060838,1
923716386,2247326847,1
1569790897189187584,1455711046841380873,1
1569790897189187584,1392884702931992583,1
1569790897189187584,1382511216422191109,1
1569790897189187584,1583465000164904962,1
1569790897189187584,1506423107308900363,1
1569790897189187584,1576375089683210240,1
1569790897189187584,1192168345606471680,1
1374708956577271811,1299895887884431362,1
1374708956577271811,1506423107308900363,1
1374708956577271811,1339723277078556673,1
1198695585781403648,1120522106561814528,1
1198695585781403648,2204143358,1
1198695585781403648,249809287,1
1198695585781403648,1426264727286599685,1
1198695585781403648,2724951737,1
1198695585781403648,588770586,1
1198695585781403648,1471328148142886914,1
1198695585781403648,1445231266790510592,1
1198695585781403648,1167596918752649217,1
1198695585781403648,1320118635843719170,1
1198695585781403648,1225616564185182209,1
1198695585781403648,3304646089,1
1198695585781403648,1074109332424400901,1
1198695585781403648,985171452625223680,1
1565384979693150208,1381208533153239046,1
1565384979693150208,1429460569128591367,1
1559722252463218691,1567735776149897216,1
1559722252463218691,1208068822093185025,1
1120522106561814528,225928430,1
1120522106561814528,3021962797,1
1120522106561814528,488750881,1
2735283729,1455711046841380873,1
2735283729,1567735776149897216,1
2735283729,1423778478,1
2735283729,1559353992,1
1570431527657283589,1455711046841380873,1
1570431527657283589,756576476653359104,1
1570431527657283589,1381208533153239046,1
1570431527657283589,1472326993547075594,1
1570431527657283589,1326876434237894656,1
1570431527657283589,1555986958568005638,1
1570431527657283589,1506423107308900363,1
1570431527657283589,1587726123667972097,1
1570431527657283589,1579358903921319937,1
1570431527657283589,1566159228284182528,1
1570431527657283589,1579358903921319937,1
1570431527657283589,1339723277078556673,1
2204143358,1426264727286599685,1
1334899289412300800,1524018627552370692,1
1334899289412300800,701441475666698242,1
1334899289412300800,1482160532899704838,1
3386868442,2892540705,1
1396357388807163904,1551855818857148416,1
1396357388807163904,1365175418962247681,1
1587773016343298048,1566159228284182528,1
1080683282537287681,364459449,1
1080683282537287681,3298669321,1
1080683282537287681,559026435,1
1534782428128194560,1328770394900238337,1
905825718382231552,1205744922546053120,1
905825718382231552,3078194208,1
4259741237,1016856076598370309,1
265555159,1205744922546053120,1
3221199270,953006976920940545,1
1331336719812136960,1006745276722372612,1
1331336719812136960,1078887394860969985,1
1331336719812136960,1168323543324606464,1
1331336719812136960,975410409489432576,1
1331336719812136960,975410409489432576,1
599575652,471339706,1
1581332778909679617,1235253257947230208,1
1581332778909679617,59199817,1
1581332778909679617,1426264727286599685,1
1581332778909679617,588770586,1
1581332778909679617,81442678,1
1581332778909679617,1071603281225506816,1
1581332778909679617,966692470707904513,1
1581332778909679617,1328916810108899328,1
1581332778909679617,1565026223474057216,1
1581332778909679617,1565026223474057216,1
1581332778909679617,488750881,1
836382626537750528,1384813789,1
836382626537750528,1202701910601584658,1
1348853686227922945,1202701910601584658,1
715666171345911809,1370896210274496514,1
715666171345911809,1213521040392912896,1
715666171345911809,186823252,1
1370896210274496514,1272265201686110208,1
1370896210274496514,59199817,1
1370896210274496514,30282549,1
1370896210274496514,588770586,1
1370896210274496514,348019156,1
1370896210274496514,1471328148142886914,1
1370896210274496514,81442678,1
1370896210274496514,821775118288506880,1
1370896210274496514,1127282936884137985,1
1370896210274496514,492717700,1
1370896210274496514,2275817006,1
1370896210274496514,199841012,1
502946997,241116704,1
502946997,273477289,1
502946997,986238370580873224,1
1455711046841380873,1413803720,1
1455711046841380873,1588979702298984448,1
1455711046841380873,990824025889820673,1
1455711046841380873,1488064526255853576,1
1455711046841380873,1472326993547075594,1
1455711046841380873,1567252009799286784,1
1455711046841380873,1567735776149897216,1
1455711046841380873,1429460569128591367,1
1455711046841380873,1515885350866018304,1
1455711046841380873,1382511216422191109,1
1455711046841380873,2458251281,1
1455711046841380873,1473753129908908035,1
1455711046841380873,1530987498855350272,1
1455711046841380873,1565026223474057216,1
1455711046841380873,1565026223474057216,1
1455711046841380873,1576375089683210240,1
1455711046841380873,1579358903921319937,1
1455711046841380873,1324740006846423040,1
1455711046841380873,1317721729762914304,1
1455711046841380873,1558326817395822592,1
1455711046841380873,1560672030495854593,1
1455711046841380873,1579358903921319937,1
1512986688032759808,1522480290903609344,1
1512986688032759808,1142856105342787585,1
1235253257947230208,3081491108,1
1235253257947230208,1472667541784997899,1
1235253257947230208,404798825,1
3081491108,1029184593096781824,1
1522480290903609344,1519013829107195904,1
1519013829107195904,3285709428,1
1361020739688751104,1188199670738247686,1
1361020739688751104,1368701758067859465,1
1361020739688751104,1390388083388977156,1
109743217,700424488756842496,1
1136667573087608832,1025830629269749760,1
1136667573087608832,1178045467986399232,1
1456684433537437702,1518059125896318977,1
1323321737409384448,1118824294904152064,1
885385800426323968,1047042898473168898,1
885385800426323968,1524018627552370692,1
885385800426323968,1176667747507306496,1
885385800426323968,1482160532899704838,1
885385800426323968,1196580430927056896,1
885385800426323968,1331368585617432576,1
885385800426323968,1202701910601584658,1
4495486583,965338216223137792,1
1288232576348385281,1073287303081152513,1
1213521040392912896,2724951737,1
1213521040392912896,1471328148142886914,1
1213521040392912896,471339706,1
350640413,1475117521284083721,1
350640413,1354154545249714176,1
350640413,787482623178268672,1
68817526,249809287,1
68817526,1426264727286599685,1
68817526,2724951737,1
68817526,588770586,1
68817526,73962268,1
68817526,225928430,1
68817526,893898026435170304,1
68817526,1224954529780846594,1
68817526,488750881,1
1223356748440002564,1202701910601584658,1
249809287,64020742,1
1361761146756333574,849972728996151296,1
1361761146756333574,1485281851484823563,1
714549627287166976,1006745276722372612,1
714549627287166976,1440719510609141768,1
714549627287166976,1506423107308900363,1
1005515641,709511479,1
1005515641,914609574736363521,1
1005515641,4633159212,1
1413803720,876092588964667392,1
1413803720,1515885350866018304,1
1413803720,1324740006846423040,1
1588979702298984448,1541930683375157248,1
1588979702298984448,2458251281,1
1588979702298984448,1505361029609500672,1
1588979702298984448,1339723277078556673,1
1459821989841887235,1027244697213972481,1
186823252,2377849131,1
186823252,3304646089,1
186823252,1418416718678953984,1
186823252,3196008482,1
4891837468,1550152506939940868,1
4891837468,95531927,1
1477437196894310402,1429460569128591367,1
1477437196894310402,1247619543985512454,1
1477437196894310402,1485281851484823563,1
1477437196894310402,1596743772036997120,1
1477437196894310402,1300310676053741568,1
1477437196894310402,1535971621617696769,1
1477437196894310402,1506423107308900363,1
1477437196894310402,1390388083388977156,1
1477437196894310402,1192168345606471680,1
560649262,1251067183612022784,1
560649262,1671761358,1
560649262,1321069638,1
560649262,1420539668387356673,1
1272265201686110208,1471328148142886914,1
1272265201686110208,1081374171869913088,1
1272265201686110208,1472667541784997899,1
1272265201686110208,849120636551258112,1
47856468,2358958332,1
1344727910,701230052,1
1344727910,1118288215,1
1344727910,1020781831,1
1325259698761764868,1396997796306227200,1
1325259698761764868,1349948166381195264,1
1325259698761764868,1579088689,1
1325259698761764868,1433179330574704643,1
1325259698761764868,1339723277078556673,1
1311158250780405760,230573017,1
59199817,187014901,1
59199817,30282549,1
59199817,588770586,1
59199817,1471328148142886914,1
59199817,615690316,1
59199817,4663971193,1
59199817,471339706,1
59199817,81442678,1
59199817,25644851,1
59199817,1445231266790510592,1
59199817,1127282936884137985,1
59199817,1567735776149897216,1
59199817,1472667541784997899,1
59199817,357965339,1
59199817,1349948166381195264,1
59199817,336315701,1
59199817,1166368776281108480,1
59199817,1079958147614367745,1
59199817,341286273,1
59199817,341286273,1
59199817,760068568813744129,1
59199817,916161872126140416,1
59199817,1565026223474057216,1
59199817,1565026223474057216,1
59199817,32193772,1
59199817,2594347856,1
59199817,464958834,1
59199817,589471394,1
59199817,1339723277078556673,1
1547728458528071688,1426264727286599685,1
1547728458528071688,1471328148142886914,1
1547728458528071688,1328916810108899328,1
1547728458528071688,1349948166381195264,1
187014901,73815005,1
1426264727286599685,41518389,1
1426264727286599685,713797716246069248,1
1426264727286599685,893898026435170304,1
1426264727286599685,520041391,1
1426264727286599685,1328916810108899328,1
1426264727286599685,4789652353,1
1426264727286599685,1292701214346555392,1
1426264727286599685,2689214598,1
1426264727286599685,1074109332424400901,1
1426264727286599685,898404286979162112,1
1426264727286599685,380755080,1
1426264727286599685,1401039633643880463,1
1426264727286599685,1401039633643880463,1
1426264727286599685,1477881734830047232,1
1426264727286599685,1195623220617129985,1
1426264727286599685,1439907865376985094,1
382793105,784778542169092098,1
382793105,1401039633643880463,1
382793105,1401039633643880463,1
382793105,1439907865376985094,1
931304775714557952,1078887394860969985,1
948751451106562048,1081760042360233984,1
2724951737,3304646089,1
1293433605507538945,1039336565439250437,1
1293433605507538945,930454212059660288,1
1234948682568683521,724045892177809408,1
1234948682568683521,1089615635439673344,1
1234948682568683521,953966487923912706,1
1391695805271068673,1362806784562405376,1
30282549,1127282936884137985,1
30282549,1472667541784997899,1
1574130373742706695,1567735776149897216,1
588770586,1464831425010614276,1
588770586,1292701214346555392,1
1480606955844431873,2793652720,1
1480606955844431873,1149550055252221952,1
1480606955844431873,1428928739572862993,1
1480606955844431873,888492786554679296,1
1480606955844431873,1567735776149897216,1
1480606955844431873,1429460569128591367,1
1480606955844431873,1234005062109757440,1
1480606955844431873,1213547772017692672,1
1480606955844431873,1213547772017692672,1
1480606955844431873,1299971714076508162,1
1480606955844431873,1213547772017692672,1
1480606955844431873,1213547772017692672,1
1480606955844431873,1488642885251747842,1
1480606955844431873,840449820,1
1188329042,1115791314405093376,1
1188329042,1330004465131286529,1
1188329042,2168376014,1
1188329042,3631563373,1
1188329042,1548302078560194567,1
50527869,260041055,1
1365195847617634305,950004757,1
1365195847617634305,380755080,1
3381261135,2779302746,1
843884410877497346,321078414,1
1381208533153239046,1573376703396823040,1
1381208533153239046,1135141639054172161,1
1381208533153239046,1079204665982500864,1
1381208533153239046,1429460569128591367,1
1381208533153239046,1541930683375157248,1
1381208533153239046,1148346738807365640,1
1381208533153239046,1382511216422191109,1
1381208533153239046,950004757,1
1381208533153239046,1383901675660869637,1
1381208533153239046,1506423107308900363,1
1381208533153239046,1473753129908908035,1
1381208533153239046,1401862007335292932,1
1381208533153239046,1470134376969109508,1
1381208533153239046,1317721729762914304,1
1381208533153239046,1558326817395822592,1
1381208533153239046,1339723277078556673,1
1605434961728782337,1429460569128591367,1
299744314,252748074,1
2508897661,327811311,1
914609574736363521,2275817006,1
30980745,1275271572836749324,1
1250375843538522112,1218587946753851395,1
1176695510624849922,1172508173783228416,1
327811311,1160671062,1
348019156,1081374171869913088,1
348019156,2433320906,1
348019156,2364695479,1
348019156,49823062,1
1500648790142984194,1378187171136425992,1
1500648790142984194,1229330371973505025,1
1500648790142984194,2546775988,1
1115791314405093376,724840995607695361,1
1115791314405093376,1205744922546053120,1
1115791314405093376,4457021594,1
1115791314405093376,1192168345606471680,1
1115791314405093376,2496179814,1
1115791314405093376,802516590,1
990824025889820673,1135141639054172161,1
990824025889820673,1567735776149897216,1
990824025889820673,1247619543985512454,1
990824025889820673,1383901675660869637,1
990824025889820673,1506423107308900363,1
990824025889820673,1565026223474057216,1
990824025889820673,1565026223474057216,1
990824025889820673,1457406969933967367,1
990824025889820673,1497282319907840003,1
1176966795317714947,1339723277078556673,1
1178393251352662021,1362806784562405376,1
2362062617,2822910844,1
1073287303081152513,1468800098138271749,1
1073287303081152513,1155391221822607362,1
1073287303081152513,1112938540919390208,1
1073287303081152513,2588264697,1
3037061101,1183454927928090626,1
1733366240,3669884534,1
1251740395572269056,1184814992882683904,1
1113432624125632512,1107012618122915840,1
1471328148142886914,4663971193,1
1471328148142886914,41518389,1
1471328148142886914,1396997796306227200,1
1471328148142886914,357965339,1
1471328148142886914,39139344,1
1471328148142886914,236516271,1
1904235204,1385938153215823872,1
2187517113,983169617374965760,1
2187517113,1157622463661928448,1
2187517113,1473753129908908035,1
615690316,4115592273,1
615690316,31703878,1
615690316,225928430,1
615690316,1297511916156473345,1
615690316,168459840,1
615690316,717033498,1
615690316,168592585,1
1006745276722372612,1391417362855907328,1
1006745276722372612,1322360689210568706,1
1006745276722372612,1193233846818476032,1
