Target,Source
1259956372650803200,1475117521284083721
1259956372650803200,1461496654931140610
1260149316,1543274074297737221
1260403495250862080,724840995607695361
1260629665955188737,1543274074297737221
1260661987530493953,1543274074297737221
1260801486826598401,1543274074297737221
1260833099643891712,1543274074297737221
1260974622444531714,1543274074297737221
1261032423233671171,1543274074297737221
1261054661760634886,960389176049811458
1261077715131797504,1543274074297737221
1261093896,1543274074297737221
1261105795888021504,1543274074297737221
1261105906462359553,1543274074297737221
1261115437581926400,1543274074297737221
1261134243855347712,1021054742053752832
1261134243855347712,4133966008
1261134243855347712,1543274074297737221
1261134243855347712,3156860298
1261446017880403968,1383901675660869637
1261446017880403968,1543274074297737221
1261446017880403968,1339723277078556673
1261758684557914113,1543274074297737221
1261793570,1543274074297737221
1261890979738587136,1543274074297737221
1261959272,1543274074297737221
1262022930,1422891619
1262394397733326856,1543274074297737221
1262545277707223042,995809144564273152
1262545277707223042,748411349244456961
1262545277707223042,3436841542
1262545277707223042,931661964216094725
1262714067522850816,1543274074297737221
1262764755216822276,1543274074297737221
1262773505436704769,1543274074297737221
1262774478964174848,1543274074297737221
1262775949466222593,1543274074297737221
1262904719049187328,1543274074297737221
1263149147168796673,1543274074297737221
1263696253621321729,1543274074297737221
1263771698932768768,727475482954895360
1263845589994876928,1543274074297737221
1263883566729084928,1543274074297737221
1263897318346104833,1543274074297737221
1264047470310555648,1543274074297737221
1264069717691695104,1392884306599682048
1264069717691695104,251193778
1264069717691695104,1512627187169599488
1264069717691695104,4253358928
1264069717691695104,394313467
1264097456259772419,1543274074297737221
1264197762540867585,1543274074297737221
1264372311257427969,1543274074297737221
126498387,1543274074297737221
1265042918152318977,1543274074297737221
1265528469531832326,1543274074297737221
1265534882102554625,2334234049
1265898169730203648,1543274074297737221
1266004993,1543274074297737221
1266089932453556231,1543274074297737221
1266116111059353600,1543274074297737221
1266206842809511936,1543274074297737221
1266210017264283649,1543274074297737221
1266356559698771968,1543274074297737221
1266420528795058177,1302153897243553792
1266420528795058177,2168376014
1266420528795058177,1301488728070860802
1266468855473246208,1543274074297737221
1266482793829281792,1539246721322074113
1266623588041232385,1543274074297737221
1266763590910054400,1543274074297737221
1266907580305006592,1543274074297737221
1266954756850884609,1543274074297737221
1267098990333489158,1543274074297737221
1267253297192349696,1543274074297737221
1267320435798151168,1122730713181237248
1267414469837291527,1543274074297737221
1267646625175961600,1543274074297737221
1267672470481494017,1488064526255853576
1267672470481494017,2227363923
1267672470481494017,1317721729762914304
1267672470481494017,1543274074297737221
1267672470481494017,1247248618727317513
1267679490022313986,1543274074297737221
126779768,1543274074297737221
1267814615229976578,1543274074297737221
1267974811571171328,1213452324380667910
1267974811571171328,1025073239926730752
1268022039706812427,1543274074297737221
1268066875658960898,1282017485202395137
126834231,1543274074297737221
1268343830887174147,1198730363356549120
1268343830887174147,945619624833327104
1268343830887174147,1505243563487117318
1268343830887174147,1487277428703887360
1268379968876273669,1543274074297737221
1268386862,1543274074297737221
1268449435907952641,1543274074297737221
1268573927694929922,1088780242330603521
1268694319575126017,1543274074297737221
1269126343,1391047663823380486
1269126343,862520162
1269312195961257985,1543274074297737221
1269464051744034816,1543274074297737221
1269866431937740801,1543274074297737221
1270414886,2430339941
1270522588586848257,1543274074297737221
1270583186423115776,1543274074297737221
1270613780821692417,1543274074297737221
1270647314999382018,1543274074297737221
1271012057714958341,978014363381587969
1271012057714958341,1403032379644649473
1271012057714958341,1347321249740029955
1271012057714958341,954010469211123713
1271012057714958341,1381429705602183171
1271012057714958341,1291030202353508354
1271070955255861248,1392884702931992583
1271070955255861248,1381208533153239046
1271070955255861248,938611311046545408
1271070955255861248,1303731320825221120
1271070955255861248,1301488728070860802
1271070955255861248,1576375089683210240
1271070955255861248,1306597194561019910
1271070955255861248,1382511216422191109
1271070955255861248,1317721729762914304
1271070955255861248,1439613882226692098
1271070955255861248,1551629559195652096
1271070955255861248,1506423107308900363
1271070955255861248,1457406969933967367
1271070955255861248,1157622463661928448
1271070955255861248,1383901675660869637
1271070955255861248,1543274074297737221
1271070955255861248,3156860298
1271089722346164226,1543274074297737221
1271171570,1871827806
1271187891113406469,1543274074297737221
127123557,1639078278
1271436138381668355,1543274074297737221
1271556986962935808,1543274074297737221
1271728825106341888,2941796909
1271728825106341888,1292538000
1271728825106341888,2349993366
1271736470689198080,1543274074297737221
1271772027544719360,1543274074297737221
1271892292803203072,1543274074297737221
1272190742,1543274074297737221
1272265201686110208,2915176213
1272265201686110208,281616889
1272265201686110208,543044567
1272265201686110208,1370896210274496514
1272318662964211713,1543274074297737221
1272379917855055872,1543274074297737221
1272381779698122765,1543274074297737221
1272574128294432775,1543274074297737221
1272798840869974016,1543274074297737221
1272884910,1543274074297737221
1272922998866092032,230573017
1273007036557557762,1543274074297737221
1273086368160403456,1543274074297737221
1273183806653034496,1383367195359473672
1273212780544512002,1543274074297737221
1273294800,2846838358
1273342274278248448,1543274074297737221
1273359623257501698,1543274074297737221
1273472618000236545,1543274074297737221
1273731755925811202,1543274074297737221
1273889002194640896,1543274074297737221
1273995772527292416,1543274074297737221
1274073856773423104,1543274074297737221
1274107222344245250,1543274074297737221
1274569754,1543274074297737221
1274623889998442496,1543274074297737221
1274743519,1543274074297737221
1274760043926188033,1543274074297737221
127476276,1543274074297737221
1274786181700628481,1543274074297737221
1274808624175595525,559026435
1274808624175595525,543044567
1274885545244622849,1356777506586648580
1274976410315063296,1543274074297737221
1275139651934789632,1543274074297737221
1275271572836749324,30980745
1275494799173464066,1543274074297737221
1275564997943480322,983469058187300865
1275812688250245122,1543274074297737221
1275905243159683083,1543274074297737221
1276081326,1543274074297737221
1276221624929275905,1543274074297737221
1276872745997959171,1543274074297737221
1276883783413714946,1543274074297737221
1277157074808406016,1281094377838804992
1277171967179714561,1543274074297737221
1277424812550389760,446349066
1277428192790212616,1543274074297737221
1277540799027146757,1543274074297737221
1277736280118358016,1543274074297737221
1277815550375329797,1586364988058320896
1277815550375329797,1506423107308900363
1277815550375329797,1543274074297737221
1277851767989063680,1543274074297737221
1277973010008272897,1543274074297737221
1278060691576979457,1032424208398053377
1278060691576979457,1413580228283314178
1278213721744015361,1543274074297737221
1278774524989882374,1292559700651843586
1278774524989882374,1105730880
1278774524989882374,1148314197668892672
1278883802417422338,1543274074297737221
1278910961122816000,1543274074297737221
1279086951660875776,1543274074297737221
1279111289764057088,1349760077331263489
1280020483703025665,1543274074297737221
1280227664,940097848338612225
1280243765802725376,1249347776250400769
1280342783019139072,1543274074297737221
1280363975822082048,1543274074297737221
1280520892506923009,1543274074297737221
1280615216536059904,1543274074297737221
1280641390200844288,1543274074297737221
1280707328174505984,1543274074297737221
1280833256951123968,1543274074297737221
1281080629606649857,1543274074297737221
1281094377838804992,1277157074808406016
1281759552615124992,1543274074297737221
1282017485202395137,1386621892816035841
1282017485202395137,1268066875658960898
1282017485202395137,1488565084695969792
1282452276356030464,1543274074297737221
1282650949069111301,1543274074297737221
1282676603202334720,842406460248088577
1282718008440487938,1543274074297737221
1282868866109104130,1367094360291086337
1283006909239267329,2653708267
1283213933227040768,1543274074297737221
1283243686256492544,1543274074297737221
1283273980024025088,1543274074297737221
1283280903503056897,1543274074297737221
1283346338957197320,1543274074297737221
1283935761843261441,1155980184970883072
1284028994187399171,1383901675660869637
1284046486024654848,1543274074297737221
1284090379160244224,1543274074297737221
1284332058882592769,1096924940371144704
1284494898293604352,1235155041989931008
1284494898293604352,1310295978390552576
1284627169788915712,1543274074297737221
128464205,1543274074297737221
1284819363233751040,1543274074297737221
1284997391586856961,1543274074297737221
1285314549319716865,543044567
1285514564642017280,1357341829268578304
1285514564642017280,1543274074297737221
1285735927915008001,1187461375414505473
1285855694244188160,1543274074297737221
1286157982359785472,1543274074297737221
1286188387876077568,1543274074297737221
1286419297246552069,1543274074297737221
128657118,1543274074297737221
1286649864491737088,1543274074297737221
1286737418998165511,1543274074297737221
1287062454359465984,1543274074297737221
1287093640787931136,1405913018328813574
1287223190,320930536
1287223190,1890991856
1287386526360494080,966394228480925696
1287390435518951424,1543274074297737221
1287451218466537473,1543274074297737221
1287748203828387840,1543274074297737221
1288159611007180800,1543274074297737221
1288181389,1543274074297737221
1288232576348385281,1073287303081152513
1288317078236205060,1543274074297737221
1288650461717893123,2915176213
1288892130874634241,1543274074297737221
1288937780,385745486
1288937780,203648159
128916629,1543274074297737221
1289182967592443904,1199195215216574464
1289327073606107136,1543274074297737221
1289780747260186626,1543274074297737221
1289983579456299008,1543274074297737221
1290030567849943046,1543274074297737221
1290055498788732928,1003899552
1290055498788732928,101791433
1290159384857849857,1543274074297737221
1290161780342358016,1543274074297737221
1290177153905164290,1543274074297737221
1290427848,1132193479403028480
1290553370,1543274074297737221
1290662038566559746,1543274074297737221
1290748123715780608,1543274074297737221
1290775480241659905,1543274074297737221
1290812274,1543274074297737221
1290914619507142657,1548302078560194567
1290914619507142657,1088386663074525185
1291000197355646976,1543274074297737221
1291030202353508354,1367094360291086337
1291030202353508354,1073032470344404992
1291030202353508354,1271012057714958341
1291076751800508416,1543274074297737221
1291443331067650048,1508781845001179147
1291719836,1543274074297737221
1291762290228776960,1543274074297737221
1291790207059206148,1543274074297737221
1291797487783563265,2304455870
1292061558,1543274074297737221
1292082553365569540,1543274074297737221
129219804,1543274074297737221
1292221191625879557,1543274074297737221
1292291999727583232,1543274074297737221
1292538000,3293919640
1292538000,1271728825106341888
1292559700651843586,1446918369727467534
1292559700651843586,1021054742053752832
1292559700651843586,1129149544137187329
1292559700651843586,474469741
1292559700651843586,1455711046841380873
1292559700651843586,1470134376969109508
1292559700651843586,1278774524989882374
1292559700651843586,1306597194561019910
1292559700651843586,966394228480925696
1292559700651843586,1258196231735607299
1292559700651843586,1439613882226692098
1292559700651843586,1506423107308900363
1292559700651843586,1473753129908908035
1292559700651843586,1543274074297737221
1292701214346555392,588770586
1292701214346555392,1426264727286599685
1292792114804224002,1037086175616540672
1292792114804224002,1361706062575927301
1292823253413765120,1543274074297737221
1292828490639671296,1586279175358324736
1293363910083588097,1543274074297737221
1293433605507538945,724840995607695361
1293433605507538945,930454212059660288
1293482013639372800,1543274074297737221
1293665908175466496,1543274074297737221
1293898910226714624,1543274074297737221
1293914901883129860,1543274074297737221
1294115162430017536,1543274074297737221
1294383281941753857,1543274074297737221
1294410809955811328,1543274074297737221
1294523247040458752,1543274074297737221
1294537538154233858,1184814992882683904
1294537538154233858,1317721729762914304
1294537538154233858,1078887394860969985
1294537538154233858,1435080379535433729
1294537538154233858,1543274074297737221
1294537538154233858,1171303601047662592
1294600964511424513,1543274074297737221
1294960090907160577,1543274074297737221
1294968728875040771,1543274074297737221
1295423788834676736,1530559071820324865
1295423788834676736,1016349609172652032
1295423788834676736,1324259885610016769
1295760804109836288,1543274074297737221
1295816146344607747,1543274074297737221
1295844009672417284,1543274074297737221
1295934889,1543274074297737221
1295942667751301120,1543274074297737221
1296122459679268864,1515121171351617537
1296202074242375680,1543274074297737221
1296317181072797696,1543274074297737221
1296329125678813184,1439613882226692098
1296329125678813184,1543274074297737221
1296329125678813184,1301488728070860802
1296852570,1543274074297737221
1297009412674969601,1543274074297737221
1297233151991992322,1543274074297737221
1297344751080017922,1543274074297737221
1297347383890714626,3196745364
1297347383890714626,177128225
1297511916156473345,615690316
1297702558274916352,1543274074297737221
1297755665797197824,1543274074297737221
1297806183382695936,1543274074297737221
1297809410388107264,1543274074297737221
1297906018920407041,1543274074297737221
1297971140803964928,1543274074297737221
1298068153700769792,1543274074297737221
1298226871,1543274074297737221
1298228132579889152,1151491518
1298245794412208131,937105789159903240
1298245794412208131,2900622433
1298245794412208131,1384123725973385221
1298245794412208131,1470254915570188288
1298245794412208131,4879759132
1298245794412208131,905825718382231552
1298245794412208131,1168323543324606464
1298245794412208131,1324740006846423040
1298245794412208131,927883512459522050
1298245794412208131,2887347376
1298245794412208131,1425678233723449345
1298245794412208131,1022944129494528006
1298245794412208131,1205744922546053120
1298245794412208131,2287129336
1298418976108797960,1506731564486508545
1298420833338060800,800012097278988288
1298655678475784194,1543274074297737221
1299145043349893120,1543274074297737221
1299373555,844206406051889153
1299396203038281731,1543274074297737221
1299505559322927105,1182374534172893191
129956360,1543274074297737221
1299708790296649728,1543274074297737221
1299895887884431362,1374708956577271811
1299963490052972545,1543274074297737221
1299971714076508162,1480606955844431873
1300071148332474368,1543274074297737221
1300310676053741568,1390388083388977156
1300310676053741568,2471912622
1300310676053741568,1566489804665004032
1300310676053741568,1373392512224796673
1300310676053741568,1477437196894310402
1300310676053741568,51863154
1300310676053741568,1205968607974510592
1300310676053741568,1361706062575927301
1300427413244071937,1543274074297737221
1300480956562771968,1543274074297737221
1300676369857220608,1543274074297737221
1300805642962243584,1543274074297737221
130086420,1543274074297737221
1300900272496144386,1455711046841380873
1300900272496144386,1536004983883431936
1300900272496144386,1551629559195652096
1300900272496144386,1383901675660869637
1300900272496144386,1543274074297737221
1301263257139806208,1556278854263644163
1301488728070860802,915492250271965185
1301488728070860802,1266420528795058177
1301488728070860802,2227363923
1301488728070860802,1390388083388977156
1301488728070860802,1382511216422191109
1301488728070860802,1258196231735607299
1301488728070860802,2526387549
1301488728070860802,1271070955255861248
1301488728070860802,966394228480925696
1301488728070860802,1249287950329839617
1301488728070860802,1157622463661928448
1301488728070860802,1473753129908908035
1301488728070860802,1210306714160861185
1301488728070860802,1543274074297737221
1301488728070860802,1296329125678813184
1301488728070860802,1171303601047662592
1301532851528175636,1098522476194066432
1301532851528175636,4637580673
1301551209120174080,1543274074297737221
1301617091926200322,1543274074297737221
1301905554,1543274074297737221
1302153897243553792,1381208533153239046
1302153897243553792,1266420528795058177
1302153897243553792,2227363923
1302153897243553792,558748310
1302153897243553792,1472326993547075594
1302153897243553792,1487839995712913412
1302153897243553792,1413266227649187849
1302153897243553792,1192168345606471680
1302153897243553792,1383901675660869637
1302153897243553792,966394228480925696
1302153897243553792,1536004983883431936
1302153897243553792,1046284326118121472
1302153897243553792,1551855818857148416
1302153897243553792,1247619543985512454
1302153897243553792,1457406969933967367
1302153897243553792,983169617374965760
1302153897243553792,1306597194561019910
1302153897243553792,1473753129908908035
1302463366959697921,1605434961728782337
1302463366959697921,1566489804665004032
1302463366959697921,990824025889820673
1302463366959697921,1247619543985512454
1302463366959697921,1027244697213972481
1302463366959697921,3098431476
1302463366959697921,1543274074297737221
1302463366959697921,1361706062575927301
1302465672350318593,4736186195
1302785317313765376,1543274074297737221
130327130,1543274074297737221
1303382405097697286,954010469211123713
1303390492202274816,888026243550990336
1303390492202274816,1543274074297737221
1303523689,1543274074297737221
1303666764912488450,1543274074297737221
1303731320825221120,1155807676087099392
1303731320825221120,1392884702931992583
1303731320825221120,1439907865376985094
1303731320825221120,713797716246069248
1303731320825221120,1439613882226692098
1303731320825221120,856932473170796544
1303731320825221120,1076119023438434304
1303731320825221120,1426264727286599685
1303731320825221120,2287129336
1303731320825221120,3156860298
1303731320825221120,1488859483703066626
1303731320825221120,1324740006846423040
1303731320825221120,96294700
1303731320825221120,1413803720
1303731320825221120,714549627287166976
1303731320825221120,821775118288506880
1303731320825221120,1566257573170487296
1303731320825221120,1381208533153239046
1303731320825221120,950004757
1303731320825221120,980292082861359105
1303731320825221120,1271070955255861248
1303731320825221120,1506423107308900363
1303731320825221120,560649262
1303731320825221120,1244556142803550208
1303731320825221120,1370896210274496514
1303731320825221120,2222094098
1303731320825221120,488750881
1303731320825221120,1464831425010614276
1303731320825221120,1392668497046642692
1303731320825221120,3669884534
1303731320825221120,711746550
1303879488338526208,1543274074297737221
1303897533425487872,3156860298
1304044184266043392,4689449659
1304044184266043392,711746550
1304072792048984066,1543274074297737221
1304083269303128065,1543274074297737221
1304407311524532225,1543274074297737221
1304548501062328321,1025624967717605376
1304581428907302912,1543274074297737221
1304652035812462592,1543274074297737221
1304674128402636803,1543274074297737221
1304876032361717764,1543274074297737221
1304896305911783426,1543274074297737221
1305599703439077379,1543274074297737221
1305863094350954496,1543274074297737221
1306035439837601792,1543274074297737221
1306284347658579970,1047042898473168898
1306284347658579970,701441475666698242
1306284347658579970,806399585216237568
1306284347658579970,1176667747507306496
1306305659671994369,915423331897114624
1306473784719929344,1543274074297737221
1306597194561019910,1392884702931992583
1306597194561019910,1021054742053752832
1306597194561019910,1413266227649187849
1306597194561019910,1472326993547075594
1306597194561019910,1123041104834834433
1306597194561019910,1292559700651843586
1306597194561019910,1302153897243553792
1306597194561019910,1079204665982500864
1306597194561019910,1439613882226692098
1306597194561019910,1477437196894310402
1306597194561019910,1148346738807365640
1306597194561019910,1412979412153339904
1306597194561019910,1383901675660869637
1306597194561019910,205425865
1306597194561019910,1382511216422191109
1306597194561019910,1166931615240663040
1306597194561019910,3156860298
1306597194561019910,1446918369727467534
1306597194561019910,1226195797307535361
1306597194561019910,915492250271965185
1306597194561019910,1485432448683024387
1306597194561019910,1129149544137187329
1306597194561019910,1470134376969109508
1306597194561019910,1301488728070860802
1306597194561019910,1487839995712913412
1306597194561019910,939110876359127043
1306597194561019910,1324740006846423040
1306597194561019910,1536004983883431936
1306597194561019910,1078887394860969985
1306597194561019910,1307069937073168384
1306597194561019910,714549627287166976
1306597194561019910,1457406969933967367
1306597194561019910,1157622463661928448
1306597194561019910,1287386526360494080
1306597194561019910,836382626537750528
1306597194561019910,4647768798
1306597194561019910,1251740395572269056
1306597194561019910,852786895
1306597194561019910,1020372352222318593
1306597194561019910,1322360689210568706
1306597194561019910,2227363923
1306597194561019910,1421482116664156162
1306597194561019910,931304775714557952
1306597194561019910,1168323543324606464
1306597194561019910,152454395
1306597194561019910,1271070955255861248
1306597194561019910,966394228480925696
1306597194561019910,1046284326118121472
1306597194561019910,751025685502787585
1306597194561019910,1005783911002202112
1306597194561019910,1261134243855347712
1306597194561019910,1080683282537287681
1306597194561019910,1543274074297737221
1306597194561019910,1380264106318561286
1306597194561019910,895698677372772353
1306597194561019910,3302343181
1306597194561019910,4133966008
1306597194561019910,1294537538154233858
1306597194561019910,1404681128565485570
1306597194561019910,1348068878652473344
1306597194561019910,1022944129494528006
1306597194561019910,1473753129908908035
1306597194561019910,3098431476
1306597194561019910,1410399999742124032
1306597194561019910,772986397779226628
1306616990237429760,1543274074297737221
1306682301963698180,1543274074297737221
1306712248656818176,1543274074297737221
1306731083292180481,1543274074297737221
1306742427651203073,1543274074297737221
1307069937073168384,4133966008
1307069937073168384,1543274074297737221
1307069937073168384,1488064526255853576
1307069937073168384,1472326993547075594
1307069937073168384,1382511216422191109
1307069937073168384,1506423107308900363
1307069937073168384,754247993163939840
1307069937073168384,1473753129908908035
1307069937073168384,1306597194561019910
1307080675,1543274074297737221
1307151683428859904,1543274074297737221
1307231286059098113,1543274074297737221
1307268507285909504,1543274074297737221
1307547896716365824,1543274074297737221
1307642899610255361,1031445077065777152
1307642899610255361,1040946466234097665
1309322150411599872,1543274074297737221
1309495598718939139,1543274074297737221
1309696872068513793,1543274074297737221
1310018923,364201038
1310295978390552576,1368204430328426496
1310295978390552576,1593145891535622144
1310295978390552576,1348659099492376576
1310295978390552576,1284494898293604352
1310357738443231232,1548302078560194567
1310357738443231232,1059258655630069760
1310357738443231232,1537692829899710465
1310357738443231232,1425678233723449345
1310357738443231232,2168376014
1310357738443231232,1515885350866018304
1310357738443231232,1473709085447053319
1310357738443231232,1166931615240663040
1310409150699110400,1543274074297737221
1311158250780405760,230573017
1311358435766792194,1543274074297737221
1311437016572268544,1543274074297737221
1311981647433265158,1125591378656923648
1312059697730646021,757594555030142976
1312128883978899461,1543274074297737221
1312559572146679813,1543274074297737221
1312645565973315587,1530559071820324865
1312749597136228352,2830098057
1312768590559535110,1543274074297737221
1312804445944639493,1543274074297737221
1313011028,1543274074297737221
1313060140233428992,855699585028804609
1313202785207361543,1543274074297737221
1313242582353403906,1543274074297737221
1313265776934055936,1543274074297737221
1313303594666545152,1543274074297737221
1313496060363505666,1543274074297737221
1313618008447868930,1543274074297737221
1313828048672882691,1543274074297737221
1313871233969201153,1543274074297737221
1313979885468225545,1543274074297737221
1314210036793499650,1350881930514989057
1314210036793499650,947146662774034432
1314281546044649472,2915176213
1314281546044649472,543044567
1314298497131147265,1536004983883431936
1314298497131147265,1439613882226692098
1314298497131147265,1506423107308900363
1314298497131147265,1543274074297737221
1314298497131147265,3156860298
1314311894350671873,1543274074297737221
1314463004709261312,972309336
1314463004709261312,1148314197668892672
1314523810696110080,1543274074297737221
1314716047329681409,1543274074297737221
1314909310644678656,1543274074297737221
1315328954107125761,1543274074297737221
1315428483288293376,1543274074297737221
1315513459002441728,761752583379701760
1315596133234868225,1543274074297737221
1315853941079334913,1543274074297737221
1315999733111021568,1456380987584094208
1316140028007976962,1543274074297737221
1316407117641908224,1543274074297737221
1316454234674655233,1543274074297737221
1316628791083622400,790623827923443712
1316636975433162752,1543274074297737221
1316911151003947014,1543274074297737221
1316963841989804033,1543274074297737221
131707292,2190486403
131707292,1231485482724470784
1317534475,1543274074297737221
1317568229473243145,1543274074297737221
1317721729762914304,1392884702931992583
1317721729762914304,1455711046841380873
1317721729762914304,285191164
1317721729762914304,1446918369727467534
1317721729762914304,2496179814
1317721729762914304,1078887394860969985
1317721729762914304,1379775865899352067
1317721729762914304,1381208533153239046
1317721729762914304,1267672470481494017
1317721729762914304,2227363923
1317721729762914304,1440719510609141768
1317721729762914304,1567735776149897216
1317721729762914304,1168323543324606464
1317721729762914304,1271070955255861248
1317721729762914304,1506423107308900363
1317721729762914304,1261134243855347712
1317721729762914304,1543274074297737221
1317721729762914304,4133966008
1317721729762914304,2458251281
1317721729762914304,1022944129494528006
1317721729762914304,3098431476
1317785467685830656,1543274074297737221
1317894657200713729,1543274074297737221
131824053,1543274074297737221
1318600360148303873,1122730713181237248
1318602525189308416,1543274074297737221
1318670002480885760,1543274074297737221
1318729399382966272,1543274074297737221
1318731341110726656,1543274074297737221
1318842343110307840,1543274074297737221
1318912711468646402,1543274074297737221
1318989358440075268,1543274074297737221
1318993489397514241,1543274074297737221
1319142241110114306,1543274074297737221
1319186898183548928,1543274074297737221
1319194600418979840,847547961420775424
1319221871703937024,1543274074297737221
1319430281238056961,1415482631735623681
1319430281238056961,1379243669480431617
1319455019339534338,1543274074297737221
1319505744576786432,1543274074297737221
1319857949993480192,1543274074297737221
1320083512616275969,1543274074297737221
1320091539960434688,2472606763
1320091539960434688,1245076841586667520
1320118635843719170,1198695585781403648
1320118635843719170,856932473170796544
1320208296503029761,1543274074297737221
1320850124273307648,1543274074297737221
1320914846066630657,2764388202
1321069638,560649262
1321078136335855616,1543274074297737221
1321444289948327937,1543274074297737221
1322317920,1543274074297737221
1322360689210568706,1413266227649187849
1322360689210568706,1543274074297737221
1322360689210568706,1006745276722372612
1322360689210568706,1192168345606471680
1322832767877599232,1543274074297737221
1322931093880795136,749472269387259904
1323075028481568769,1543274074297737221
1323218614279954432,1543274074297737221
1323321737409384448,1118824294904152064
1323404552,1543274074297737221
1323505168965619712,1543274074297737221
1323575152173633536,1543274074297737221
1323910764772601859,839052609352683521
1323978412164149249,1543274074297737221
132403913,1543274074297737221
1324094478207098885,1543274074297737221
1324259885610016769,1295423788834676736
1324572950,1543274074297737221
1324711970881392640,1543274074297737221
1324740006846423040,915492250271965185
1324740006846423040,1135141639054172161
1324740006846423040,1159054394157150209
1324740006846423040,1303731320825221120
1324740006846423040,1455711046841380873
1324740006846423040,1536004983883431936
1324740006846423040,1566111507905236992
1324740006846423040,1413803720
1324740006846423040,1046284326118121472
1324740006846423040,1247619543985512454
1324740006846423040,1157622463661928448
1324740006846423040,1382511216422191109
1324740006846423040,1543274074297737221
1324740006846423040,1071674963768344577
1325032003071168513,49305937
1325110153,1543274074297737221
1325181882577940480,1223292295442845696
1325204036769886208,1543274074297737221
1325217909078171649,1543274074297737221
1325259698761764868,1123041104834834433
1325259698761764868,1349948166381195264
1325259698761764868,1579088689
1325259698761764868,1396997796306227200
1325390312,1543274074297737221
1325494986008354817,1543274074297737221
1325561978845351942,821922751
1325561978845351942,1359761575771578370
1325572342056153094,1543274074297737221
1326002522717212672,1543274074297737221
1326014748,1543274074297737221
1326267128207585289,1543274074297737221
1326439132806012931,3631563373
1326439132806012931,832396692339171329
1326439132806012931,2764388202
1326439132806012931,996200619420602368
1326587960809099265,1543274074297737221
1326876434237894656,1570431527657283589
1326876434237894656,1543274074297737221
1326876434237894656,1294523247040458752
1326925588398034945,3104929534
132709378,1543274074297737221
132711417,303529450
1327174608617959424,1543274074297737221
1327299419050545155,1543274074297737221
1327344658809229314,1543274074297737221
1327814529548488705,996200619420602368
1327870107301900288,1543274074297737221
1328216658448531456,1543274074297737221
1328366188351598595,1543274074297737221
1328424330854756352,1543274074297737221
1328451045958119424,1543274074297737221
1328491058964127745,1543274074297737221
1328721057033949190,1359075274722213888
1328770394900238337,1198730363356549120
1328770394900238337,1534782428128194560
1328916810108899328,409196608
1328916810108899328,1581332778909679617
1328916810108899328,1547728458528071688
1328916810108899328,966692470707904513
1328916810108899328,1244556142803550208
1328916810108899328,1426264727286599685
1329292418982809603,1543274074297737221
1329533392078168069,1543274074297737221
1329613885721206784,1511145632769187842
1329745756073422854,919566995313627136
1329809617589727238,1543274074297737221
1329889835159597058,1543274074297737221
1330004465131286529,1390388083388977156
1330004465131286529,1485281851484823563
1330004465131286529,3304574266
1330004465131286529,1188329042
1330004465131286529,1027244697213972481
1330004465131286529,1252540170219466752
1330004465131286529,1515885350866018304
1330083171770228738,1543274074297737221
1330194296,1543274074297737221
1330204754673348608,1543274074297737221
1330251416645087242,1543274074297737221
133029110,1543274074297737221
1330403261665472512,1543274074297737221
1330453627333447686,1543274074297737221
1330577933283381253,1543274074297737221
1330620971590434817,1543274074297737221
1330907118,1543274074297737221
1331054509821399042,1122730713181237248
1331054509821399042,1003172994074710017
1331140697349648384,1536004983883431936
1331140697349648384,1566111507905236992
1331140697349648384,1543274074297737221
1331336719812136960,1168323543324606464
1331336719812136960,966394228480925696
1331336719812136960,1078887394860969985
1331336719812136960,975410409489432576
1331336719812136960,1006745276722372612
1331336719812136960,1543274074297737221
1331345309969096704,2718591242
1331368585617432576,885385800426323968
1331403618667225089,1543274074297737221
1331896319628238848,1543274074297737221
1331907212,932037252
1331907212,1424366078
1331962749618892800,1543274074297737221
1331994250129465344,1508773560998801412
1332225267486494720,1543274074297737221
1332331276448256006,1543274074297737221
1332730915458572289,1543274074297737221
1333032548855853060,1543274074297737221
1333455300683153411,1543274074297737221
1333571156717268993,1543274074297737221
1333797288,1543274074297737221
1333989454374178816,1543274074297737221
1334166601055293442,1543274074297737221
1334207109043544064,1543274074297737221
1334333961565245445,1543274074297737221
1334426717163839489,1543274074297737221
1334584078117560320,1543274074297737221
1334798922682916865,1543274074297737221
1334899289412300800,1524018627552370692
1334899289412300800,1306284347658579970
1334995068667764738,1543274074297737221
1335146738168938496,1543274074297737221
1335318984128823296,1543274074297737221
1335694336101666816,1543274074297737221
1335974299266584580,1365175418962247681
1335974299266584580,1485190778783686657
1335974299266584580,1387508577267556358
1336049756129423362,1543274074297737221
1336339431775678464,1004795767373094914
1336339431775678464,757594555030142976
1336339431775678464,2197415937
1336339431775678464,1401729509548859396
1336339431775678464,2721075285
1336348649631182849,1543274074297737221
1336368848757534720,1543274074297737221
1336583633855922176,1543274074297737221
1336815772572774404,1543274074297737221
1336867161319624706,1543274074297737221
1337096571629019137,1543274074297737221
1338015014578483200,1004795767373094914
1338311436,1543274074297737221
1338852020808257537,1543274074297737221
1338883269786406913,1543274074297737221
1338895443443372032,994016032875425792
1338956563978088450,1543274074297737221
1339124553914597376,1543274074297737221
1339310888612925446,1543274074297737221
1339438367856087040,1968969314
1339643719402860547,1543274074297737221
1339723277078556673,1579358903921319937
1339723277078556673,1325259698761764868
