id,time,type
1421858247233867777,86751,reply
3127972840,86721,reply
1338852020808257537,86616,reply
737334096469360641,86479,reply
2734038924,86415,reply
2439704992,86148,reply
1401862007335292932,85933,reply
1145074686742552576,85807,reply
875377473483149314,85789,reply
1515108265708949507,85694,reply
1525144552205479941,85643,reply
1043424516775596033,85543,reply
334725700,85509,reply
1708523348,85366,reply
2463357498,85093,reply
1569563831499902983,84607,reply
1427145352642121730,84495,reply
1508699942495272969,84415,reply
1026122174514380805,84305,reply
1468056492947669000,82645,reply
1272574128294432775,82584,reply
88364346,82546,reply
1329889835159597058,82012,reply
1397476256376107008,81765,reply
1601298406525308930,81682,reply
52585406,81561,reply
1365175418962247681,81492,reply
1207388918,80857,reply
23683537,80704,reply
1459107644614930433,80539,reply
968735353870913536,80104,reply
741806712227659777,79945,reply
1507333601658294272,79744,reply
1562363538454106112,79529,reply
1289327073606107136,79507,reply
754368670143512576,78647,reply
1502867531757133824,78206,reply
73195385,78044,reply
1565026223474057216,77597,reply
2602627616,77294,reply
2579775686,76765,reply
1353489353788583936,76725,reply
83494760,76465,reply
211194593,75712,reply
956696922680565760,75663,reply
1092159621970649089,75336,reply
1580961882541883392,74574,reply
1505361029609500672,74512,reply
1325572342056153094,73495,reply
1479472325783339011,71373,reply
1050800191983546375,71080,reply
1558143200119906305,70488,reply
1362806784562405376,69743,reply
814852380197912576,68375,reply
873120320344924162,67941,reply
1108806062382161920,67456,reply
1501384210413768710,67446,reply
1330251416645087242,67330,reply
1193436907671375874,66700,reply
1314281546044649472,66036,reply
989193183241236481,65681,reply
1385735350543335424,64979,reply
1452600654392922112,64389,reply
744775041728937985,63430,reply
341286273,63348,reply
1481070177441574912,62867,reply
1331896319628238848,62694,reply
1588144758785982464,62492,reply
1382511216422191109,62434,reply
1440867888324247560,62431,reply
2590740709,62385,reply
1105727874,62067,reply
1074109332424400901,61883,reply
83169848,61780,reply
903672420,61587,reply
4675224210,59852,reply
1487985087845076992,59651,reply
1284090379160244224,58946,reply
1526999754957365250,57973,reply
1181318887679434752,57944,reply
902563887643578368,57934,reply
936732026601746432,57760,reply
1378464549137833986,57522,reply
1483068657068654593,56969,reply
550709793,56909,reply
1480234646893785090,56712,reply
1132333287769346049,56399,reply
1567137662,56287,reply
1524740931794132992,54550,reply
724045892177809408,54518,reply
1062609457782370304,54517,reply
1020955798573158401,54202,reply
1186345590789234689,54109,reply
1586069990158966784,53536,reply
1088386663074525185,53066,reply
1271736470689198080,52774,reply
1393058508233449474,52713,reply
1606958436410966020,52253,reply
352041583,52048,reply
954776328275931137,51909,reply
295020149,51264,reply
839831623810105344,50996,reply
49786238,50847,reply
170536152,50737,reply
1242938984889753600,49796,reply
1073357120458891265,49385,reply
3326857510,47731,reply
1935538452,47675,reply
1389899587725537282,47314,reply
17119319,47140,reply
1019029184939790336,46080,reply
109273600,46066,reply
1259158369736232960,45617,reply
1511719947172470787,45390,reply
1310357738443231232,45210,reply
753083965846777856,44574,reply
1581316031854911491,44520,reply
1223102411318812672,44054,reply
1375376269269901314,43405,reply
4865602521,43337,reply
1453550783560142848,42656,reply
1284997391586856961,42627,reply
1428999162335531011,42600,reply
1029184593096781824,42256,reply
2205147998,41676,reply
1176233392444190720,40686,reply
986398717824692224,40114,reply
925074170,39965,reply
849972728996151296,38698,reply
1377838915,37030,reply
1680108067,36703,reply
1321069638,36547,reply
1293665908175466496,35999,reply
3233916093,35891,reply
1515885350866018304,35732,reply
142120232,35686,reply
91165402,35592,reply
2926314235,35354,reply
714680136801644544,35285,reply
3571170743,35150,reply
2560686942,34998,reply
233784076,34137,reply
3293397800,34047,reply
1448035698796290050,34005,reply
1499041576382877704,33915,reply
391630411,33360,reply
1356278234967642114,32727,reply
754147764427161600,32720,reply
1326876434237894656,32710,reply
1477368881819922437,32680,reply
1478906807812870145,32174,reply
1193233846818476032,31728,reply
386013731,31463,reply
2467832382,31433,reply
1323910764772601859,31119,reply
1003172994074710017,30700,reply
1594300801631002624,30403,reply
394313467,30025,reply
1374544531434184704,29799,reply
1139753711658577920,29736,reply
1350688259098071042,29130,reply
99637691,29119,reply
1229608542535024641,28835,reply
966692470707904513,28751,reply
1403469449223708672,28572,reply
714614407129489409,28466,reply
1380543055007256578,28304,reply
875230806905630724,28207,reply
1322360689210568706,27699,reply
1459578357214068737,27679,reply
1514361310414356482,27578,reply
1537674738,27172,reply
1521818538473840643,27109,reply
1532102923869638657,26315,reply
1110349561321541632,26168,reply
783371293018103808,25979,reply
888492786554679296,25748,reply
1079204665982500864,25712,reply
2349455461,25618,reply
1428928739572862993,25557,reply
1525666882979672065,25122,reply
1567252009799286784,24942,reply
1477627872923770880,24446,reply
926116843,24007,reply
1243638179967700992,23689,reply
1557953581302829057,23538,reply
4821320860,23087,reply
1175766471215079425,22975,reply
2887347376,22584,reply
999829358,22538,reply
893510978,22213,reply
2343741364,22188,reply
1533917101685194753,21696,reply
2168376014,21406,reply
1472326993547075594,21207,reply
724840995607695361,20927,reply
42451409,20831,reply
1577189965313761280,20819,reply
509003454,20431,reply
1425541218172276745,20354,reply
1580872881365549056,20220,reply
1244880909268144128,19908,reply
2471912622,19729,reply
1396997796306227200,19719,reply
1341249916589531136,19461,reply
1416047275516862466,19268,reply
1223613790534672385,19132,reply
1479902506541101056,18987,reply
3864754992,18436,reply
277058823,18331,reply
787694962578030592,18241,reply
35762935,18204,reply
1246198174076764162,18166,reply
1234361268171087873,18133,reply
1303666764912488450,18078,reply
989358668880711681,17924,reply
864797224911372291,17623,reply
775163486699520000,17084,reply
15538441,16860,reply
4663971193,16776,reply
435978822,16639,reply
2888165044,16432,reply
1607858430928117761,16406,reply
348019156,15966,reply
1250375843538522112,15884,reply
843884410877497346,15199,reply
3381261135,15185,reply
1574130373742706695,15035,reply
948751451106562048,14846,reply
187014901,14514,reply
1311158250780405760,14408,reply
1272265201686110208,14210,reply
1328770394900238337,14084,reply
186823252,14045,reply
1588979702298984448,13975,reply
1216869293973024769,13694,reply
1361761146756333574,13596,reply
330804933,13539,reply
4495486583,13134,reply
142146352,12896,reply
996352057,12621,reply
1138750177232244736,12516,reply
1533853623268085761,12507,reply
1602549171269079040,12424,reply
1348853686227922945,12228,reply
1342174748998991872,12207,reply
1331336719812136960,12065,reply
3221199270,12018,reply
1534782428128194560,11884,reply
1436488262579851264,11055,reply
1267320435798151168,11017,reply
1367094360291086337,10862,reply
1277815550375329797,10772,reply
1407724586494574594,10492,reply
820511506370543616,10196,reply
1507483456539877381,9874,reply
922088628540633088,9767,reply
1563926922983243777,9460,reply
281616889,9326,reply
1342288384551759875,9219,reply
789622909245480960,8713,reply
915492250271965185,8625,reply
1589288461311397889,8182,reply
1566111507905236992,8084,reply
1571141511244398592,8084,reply
1587263967235186688,7597,reply
1519036387944808451,7504,reply
1481456734963130371,7479,reply
904792776461606912,7228,reply
1431882299071664131,7055,reply
966394228480925696,7020,reply
1376628401612677121,7001,reply
1429503706689638401,6890,reply
1445889861374726154,6842,reply
1517022471295324160,6674,reply
865052323,6524,reply
1236649876542435330,5951,reply
1065781091104186368,5893,reply
1078887394860969985,5837,reply
1073817260161036289,5832,reply
1166931615240663040,5710,reply
887837704385421313,5698,reply
1171303601047662592,5680,reply
1414633837875900417,5357,reply
1563171309319729152,5286,reply
1531723677737185280,5248,reply
1209867882315821057,5102,reply
1148346738807365640,4933,reply
751025685502787585,4622,reply
1307069937073168384,4458,reply
1123041104834834433,4024,reply
1166171919022022657,4022,reply
1367363754959245312,3381,reply
92891897,2889,reply
1561004555319525383,2766,reply
1131228900443467776,2656,reply
4133966008,2513,reply
1034258427340443648,2353,reply
1266420528795058177,2272,reply
1292559700651843586,1997,reply
1375002031518326784,1903,reply
1570932748029673475,1789,reply
1489768637061865472,1701,reply
1489768637061865472,1587,reply
1267672470481494017,1254,reply
986361295690764288,1190,reply
1470254915570188288,988,reply
1184056677710123009,970,reply
1588190953684303873,948,reply
1536004983883431936,797,reply
1525486302019440642,767,reply
48170952,684,reply
2227363923,665,reply
1249287950329839617,602,reply
2258155987,544,reply
1489752383391363073,529,reply
2955178516,516,reply
1472922105834459137,469,reply
1432772818941399041,466,reply
1592703393058983936,329,reply
1543274074297737221,323,reply
2722776014,309,reply
1569509629905993728,271,reply
1011796909709774850,232,reply
1074054830434467842,190,reply
1303390492202274816,110,reply
1463815597,381907,quote
1954511306,369116,quote
4858858110,352376,quote
716747402351259649,349334,quote
1339723277078556673,333148,quote
1579358903921319937,332547,quote
740244242015105024,328799,quote
804411343319093248,326085,quote
629055051,314002,quote
1030477375492870144,308376,quote
352556515,297177,quote
1420598861878468613,291901,quote
2564951242,286711,quote
1434554841926230017,284619,quote
1565516319381938177,281566,quote
4756064160,280910,quote
1150469711525744640,279430,quote
2169524132,277218,quote
1550331673451134976,275997,quote
818616781971435520,269200,quote
1285514564642017280,267263,quote
3738877340,265385,quote
840449820,263959,quote
4076652913,262542,quote
776590683771506690,261306,quote
2528075976,260101,quote
1200107994874142720,257349,quote
1202632377987563521,256160,quote
808739779,250634,quote
740156931029884928,249936,quote
826049517342621697,249151,quote
633773611,248710,quote
1550184275559186432,247456,quote
3883553594,247444,quote
619254006,246910,quote
794978295066624000,244345,quote
832924800,241846,quote
1038879612611133440,240867,quote
226557759,240328,quote
4672981394,238273,quote
459809117,238206,quote
887984585715236864,237938,quote
3321225383,236593,quote
1364210909506203655,236162,quote
849555128,231361,quote
383231800,228488,quote
1103976084205264896,227953,quote
1354075635992428544,227778,quote
1073296491610075183,226972,quote
786384350052884482,226699,quote
1338895443443372032,224611,quote
3296388560,224468,quote
2492743178,223681,quote
402775437,223486,quote
458464607,222894,quote
911549621767307264,222699,quote
1306035439837601792,222589,quote
1173099873144463360,222393,quote
806051088,221811,quote
1150916705595490304,220792,quote
1455419433296433158,218082,quote
843224329085243392,217604,quote
876957924,217010,quote
1170206075343126528,216286,quote
309489724,215130,quote
370538766,214769,quote
226032847,214283,quote
2298506400,213775,quote
823475196,213742,quote
1079093230887624705,213464,quote
452643777,213394,quote
1494268565712781312,212682,quote
103620916,212518,quote
1008922555,211524,quote
411292076,210692,quote
1056452762374889472,210444,quote
149467487,209952,quote
398718149,209341,quote
3004438152,209193,quote
700753796817747968,208669,quote
33673211,208293,quote
1197178834291871744,207894,quote
978075334422573056,207405,quote
941357436371210241,207250,quote
1002373829350625281,206208,quote
396484176,205157,quote
356315030,203538,quote
715959529,203526,quote
1412452687,203471,quote
227918706,201508,quote
773655678,201188,quote
1010631558645014528,199390,quote
2910280198,199037,quote
130086420,198241,quote
130086420,198219,quote
1302465672350318593,196789,quote
1149458045757358080,195187,quote
2601338197,195160,quote
875389677078945792,194774,quote
1177440439609069568,194028,quote
3493607712,192972,quote
869272432653291522,192151,quote
1114103196060807169,192037,quote
776497130764701696,191350,quote
1274885545244622849,190992,quote
1260801486826598401,189021,quote
1051840338,188332,quote
1201578962083815424,188214,quote
3313071476,188087,quote
820322648471334914,187305,quote
2395770865,187163,quote
1152561368186290179,187035,quote
1291443331067650048,186918,quote
796938019,186850,quote
1006511817844195328,186799,quote
1266116111059353600,186571,quote
803838758865031168,186424,quote
781357143652007936,186312,quote
1319505744576786432,186254,quote
634213364,186035,quote
1080975121668624385,186030,quote
1491496813777408001,186002,quote
873922616,185891,quote
1129313187944325121,185726,quote
1139993114205143040,185561,quote
1292828490639671296,185416,quote
338079295,185367,quote
1459849017446199297,185237,quote
75786348,185193,quote
68198481,184769,quote
827020644,184427,quote
1201066325767966720,184209,quote
230730811,183932,quote
1034112826409807872,183757,quote
2378128952,183723,quote
1432910785,183178,quote
861921997760102401,182733,quote
3148698837,182120,quote
4279866313,182004,quote
1423849906033369091,181926,quote
482699925,181854,quote
1203011701672566784,181482,quote
1618154350328807428,181464,quote
896734532862267394,181443,quote
562036192,181344,quote
1157332484549484545,181270,quote
1033278643999363072,180981,quote
2594250062,180969,quote
343436121,180859,quote
504797536,180397,quote
709939388671610882,180040,quote
213359095,180005,quote
1333455300683153411,179656,quote
1265528469531832326,179621,quote
1384577746446086147,179277,quote
3003513763,179015,quote
1054314852,178855,quote
2320920596,178523,quote
1325032003071168513,178344,quote
1516260846032363524,177931,quote
932399062082572289,177780,quote
2938625659,177656,quote
1035840598173859840,177323,quote
3356625089,177290,quote
1586279175358324736,177122,quote
1164510282275807234,177050,quote
2153557372,176467,quote
389477203,176319,quote
4591749253,176241,quote
73655909,175705,quote
301287207,175374,quote
1616387715351863297,175185,quote
983139655,175160,quote
1435396386665664513,175030,quote
1269464051744034816,174915,quote
244377274,174899,quote
1922509278,174791,quote
1217398131266129920,174766,quote
2496537452,174630,quote
1523170393,174398,quote
1435080379535433729,174092,quote
1197280813978726401,173851,quote
65575441,173785,quote
1104762739631677441,173478,quote
99978649,173396,quote
3704937434,173385,quote
2880263117,173356,quote
1168293829348331520,173221,quote
2754558702,173147,quote
2653708267,172761,quote
486211416,172652,quote
965041630045618177,172629,quote
1163596224483725313,172214,quote
1539654449618116610,172051,quote
563673442,171904,quote
1575282905626066944,171851,quote
1557047459855171591,171780,quote
1048358328,171735,quote
277016893,171509,quote
63946462,171481,quote
760299003951087617,171445,quote
597569765,171377,quote
732934280498712578,171134,quote
343550851,171117,quote
1476207313719492610,171041,quote
979074488519180288,171008,quote
1548065375572504576,170809,quote
1103842496658825216,170671,quote
1373932181907644417,170560,quote
1616456270776791040,170268,quote
271834154,170111,quote
2999929315,169993,quote
442994041,169881,quote
1896702144,169678,quote
209408151,169585,quote
1496441302266699782,169546,quote
1244477905352028162,169436,quote
449624045,169233,quote
799858600181047296,169106,quote
1125803156435116032,169008,quote
3286366746,168820,quote
4627046134,168818,quote
891894119227772929,168753,quote
1410339782614523908,168647,quote
3023341441,168561,quote
803320868088647681,168486,quote
236305098,168441,quote
416324418,168194,quote
2544600403,168184,quote
908197868342714368,167960,quote
768624460739907584,167941,quote
1000030768394104836,167813,quote
2819980474,167789,quote
1001770180018491393,167785,quote
1084924209946603520,167784,quote
481124115,167726,quote
827909157785264128,167709,quote
1391047663823380486,167653,quote
1081494686995496960,167598,quote
2321869215,167321,quote
750274674,167285,quote
1618225124339245063,167059,quote
1354109209,167054,quote
4446817846,167037,quote
1341914563,166941,quote
1106469701100564481,166855,quote
250087163,166809,quote
323746976,166804,quote
1120242930759811072,166628,quote
426446451,166508,quote
1179175971284508672,166298,quote
294200500,166284,quote
1021201080330285056,166204,quote
1146191066997153798,166071,quote
1013767000546410496,165938,quote
119320783,165891,quote
802516590,165672,quote
1080064190264430592,165520,quote
3240594918,165520,quote
1290662038566559746,165270,quote
3879030510,165249,quote
1129982516453040128,165228,quote
145596146,165216,quote
1155786466112364544,165173,quote
788976952803635201,165104,quote
1359485791827685377,165030,quote
1151041460403240960,164977,quote
488520984,164905,quote
441877493,164771,quote
1667778438,164729,quote
633527860,164668,quote
1079778019718254604,164524,quote
712431476332081152,164492,quote
260719995,164459,quote
473190021,164366,quote
277366685,164349,quote
397240898,164332,quote
872013790459478017,164280,quote
2373707384,164247,quote
2877811665,164242,quote
989938962608283648,164227,quote
871441429632921600,164200,quote
1372265029,164200,quote
2431335751,163959,quote
1683235885,163778,quote
868023629396664320,163730,quote
731886216807845888,163720,quote
3293919640,163581,quote
726413564349583360,163535,quote
739704973,163383,quote
1340364302411292672,163357,quote
914833309502451712,163246,quote
4328982014,163154,quote
341115516,163073,quote
1169480791463747584,163026,quote
1355580994040909824,162675,quote
2257421408,162525,quote
1597955791981408256,162470,quote
911236356495441920,162444,quote
1597955791981408256,162415,quote
4902855080,162256,quote
76675087,162045,quote
1092829353640185857,162016,quote
4174972875,161971,quote
2824949524,161945,quote
849909508180553729,161929,quote
354959391,161876,quote
2996472416,161846,quote
1385556079682023430,161845,quote
1309322150411599872,161769,quote
1420567951,161662,quote
2851886060,161429,quote
1245119239834517506,161322,quote
1714250108,161300,quote
770248228482801665,161237,quote
300367263,161133,quote
942244649359491072,160912,quote
227522043,160811,quote
429921654,160656,quote
714276026,160651,quote
863167149736591361,160585,quote
379525964,160367,quote
1158706327868383233,160350,quote
914588438178828288,160221,quote
1020978884475420672,160149,quote
2774262531,160141,quote
293807303,160136,quote
946635220572299264,160023,quote
78562684,159964,quote
1064475755705323521,159905,quote
1004991294358237184,159833,quote
969797943443177472,159806,quote
773782725106991104,159754,quote
771863029,159723,quote
576242448,159700,quote
2546775988,159674,quote
1023956255558139906,159588,quote
2302140829,159405,quote
1065437538,159308,quote
445165325,159273,quote
2450606874,159266,quote
859316288971300865,159226,quote
1319186898183548928,159190,quote
1326439132806012931,159111,quote
90808130,159058,quote
471879010,158949,quote
1171704579450294272,158842,quote
263183892,158603,quote
1087667216475054080,158603,quote
2256275544,158307,quote
299168921,158244,quote
776360159962501120,158024,quote
1300480956562771968,157836,quote
2934502380,157707,quote
1114814318078390272,157464,quote
768812684535967744,157352,quote
1114814318078390272,157249,quote
822735457196773376,157098,quote
1079814350,156958,quote
1176228058002579458,156908,quote
1005555079783436288,156870,quote
1269312195961257985,156825,quote
922618904421085184,156483,quote
1282676603202334720,156458,quote
929640514843840512,156239,quote
237228539,156173,quote
842406460248088577,156033,quote
158390198,156010,quote
1592083305129967616,155656,quote
948317514521440256,155124,quote
1527539201566474240,155109,quote
859867123753123841,155057,quote
1043442020713291777,155000,quote
1486795588343455745,154925,quote
969648829241884674,154756,quote
1166948600259072000,154730,quote
488165277,154671,quote
753991213074804741,154605,quote
1588366230268043265,154466,quote
1081754918510383104,154393,quote
1283006909239267329,154385,quote
1393899083891314692,154265,quote
744220773150130176,154262,quote
1731992598,154039,quote
4583779883,153830,quote
406307315,153766,quote
592392535,153704,quote
1541424710587654151,153504,quote
548347356,153362,quote
1340911993,153257,quote
293474131,153187,quote
145110612,153120,quote
1217721007164788738,153113,quote
1615264740095426560,153011,quote
480193917,152942,quote
3441525442,152799,quote
1135087268857753601,152783,quote
1594377914,152692,quote
1013974497802637312,152548,quote
1397725986616012806,152482,quote
1211800342301569024,152469,quote
1013995270390943745,152424,quote
1473938988792639491,152363,quote
391176548,152303,quote
565249655,151939,quote
1049553587473244160,151931,quote
941998380095488001,151683,quote
2342376305,151637,quote
996903942029225984,151569,quote
3359453540,151551,quote
961250612632436736,151516,quote
1000514947942637568,151475,quote
776770688,151456,quote
1117791650175123457,151454,quote
170302524,151295,quote
755495044044292097,151284,quote
725168025645674497,151270,quote
4908833717,151249,quote
795998891388739589,151233,quote
611206115,151136,quote
3255805356,151111,quote
1324572950,151028,quote
3260636202,150928,quote
721254671449333761,150689,quote
1421815010,150562,quote
2861460356,150470,quote
121435305,150296,quote
732471908541693953,150272,quote
226892399,150258,quote
1135754849948033024,150224,quote
3748329020,150187,quote
4665505279,150070,quote
1394870978241613828,149986,quote
1316911151003947014,149890,quote
2995168334,149637,quote
881178780181553157,149016,quote
2907820003,148862,quote
3078194208,148792,quote
3029380293,148755,quote
2597905322,148709,quote
3295515992,148537,quote
1068000493413134338,148531,quote
936833019838578689,148530,quote
1269126343,148519,quote
425935884,148341,quote
1590891417588715520,148024,quote
1025243014141104130,147993,quote
990832082019434497,147928,quote
1268379968876273669,147903,quote
967038876,147873,quote
936148594297421824,147753,quote
1176527396716961797,147715,quote
1030730775996420097,147686,quote
728829003570814977,147670,quote
826956371497099265,147639,quote
3098699030,147630,quote
3264131810,147533,quote
729771880002035714,147454,quote
2173393195,147442,quote
3253370610,147420,quote
994058058,147416,quote
2821029799,147310,quote
778894210841710592,147238,quote
865566274121854976,147163,quote
1265898169730203648,147120,quote
143620696,147116,quote
1021265632078131200,147070,quote
796048534680178688,147068,quote
977819140328181760,146937,quote
3925601234,146922,quote
110316189,146914,quote
2331338330,146897,quote
1166439144936984576,146845,quote
1115471276284321792,146835,quote
326257203,146821,quote
1064501876530470912,146803,quote
1029698200750288896,146740,quote
2226730874,146691,quote
2523707154,146567,quote
1487116566,146523,quote
1033424965301948419,146245,quote
1517227260,146138,quote
450577125,146094,quote
2991341567,145984,quote
2283215929,145952,quote
1534116276498464768,145556,quote
4430234265,145437,quote
783589254739980289,145405,quote
1266482793829281792,145400,quote
708519307920015360,145395,quote
1609929764093186055,145390,quote
1880098976,145294,quote
311484976,145242,quote
190441696,145228,quote
943931002845458433,145080,quote
1110754897,144987,quote
1586231241560494080,144597,quote
2417313098,144421,quote
3288015025,144313,quote
3392224845,144162,quote
103304858,144142,quote
262122108,144047,quote
315749520,143994,quote
243600960,143961,quote
808286406464258049,143931,quote
1690525927,143737,quote
436559443,143677,quote
1268022039706812427,143659,quote
720526552279035904,143566,quote
584755416,143527,quote
2496179814,143356,quote
1103015095,143242,quote
4745110888,143203,quote
1080481993920397312,143123,quote
1369617716429025286,143049,quote
290305679,143031,quote
1552017747810213889,143028,quote
4070523839,142897,quote
1500528123187806211,142765,quote
324698386,142759,quote
1290427848,142758,quote
740166835442716673,142684,quote
128464205,142624,quote
1030204141384200194,142616,quote
2343114540,142529,quote
414838687,142525,quote
1455537661721075725,142511,quote
871930430882066434,142493,quote
631825677,142463,quote
399943634,142463,quote
2980077120,142442,quote
774766772738072577,142324,quote
1039535104052346881,142306,quote
1429095986,142277,quote
1562485852260904965,142156,quote
1132841851139043328,142152,quote
908334909139365888,142059,quote
272602354,141809,quote
761752583379701760,141782,quote
761752583379701760,141749,quote
882538254536286208,141723,quote
890127941316816898,141701,quote
1068357664936054784,141660,quote
269496056,141643,quote
813453127,141583,quote
592794666,141563,quote
4757835403,141442,quote
135550510,141350,quote
1272190742,141300,quote
1285735927915008001,141088,quote
246186303,140893,quote
1063287511546515456,140860,quote
2249905458,140823,quote
833687824884862976,140786,quote
1282718008440487938,140754,quote
1402714431545556993,140698,quote
1496270233203621888,140537,quote
1488642885251747842,140524,quote
493901905,140495,quote
1506517167650471940,140457,quote
857966115577884672,140375,quote
707171938335137792,140229,quote
738692482385379328,140224,quote
1015426395391119362,140221,quote
1109846772925390848,140195,quote
2217336674,140134,quote
2250965021,140132,quote
791999355800608773,140097,quote
1041820092,140080,quote
805111935981260800,140001,quote
2756818068,139880,quote
709379049022304256,139850,quote
1089534527821631488,139703,quote
940211807733538816,139695,quote
961426883328933890,139597,quote
182764970,139586,quote
1248139927092690946,139511,quote
1479165072,139410,quote
719570253089476609,139281,quote
1428743971933605889,139228,quote
1070340175429914624,139089,quote
1307642899610255361,139027,quote
1500639478901215237,138989,quote
728206515916578816,138948,quote
1910903726,138917,quote
756790593456447489,138902,quote
1517515541816225793,138830,quote
1238115849405415424,138687,quote
890081976,138577,quote
1535794692549275648,138551,quote
1242909646664458240,138502,quote
1132193479403028480,138480,quote
1114274851,138471,quote
815933339139833856,138318,quote
203648159,138076,quote
1442256798287757315,138053,quote
1281094377838804992,137958,quote
2951494783,137786,quote
591418951,137604,quote
1277157074808406016,137592,quote
1093362794991374336,137548,quote
1331403618667225089,137322,quote
418425440,137127,quote
917578170395742208,137052,quote
221410310,136958,quote
234733847,136932,quote
599260276,136806,quote
247687637,136801,quote
1020660033498099713,136772,quote
1193507333793550338,136668,quote
3021220616,136651,quote
862520162,136570,quote
1198553770524721152,136418,quote
1323075028481568769,136299,quote
1211145447173054465,136170,quote
467843484,136165,quote
2343784213,135913,quote
763059195969167361,135907,quote
786060013081165824,135889,quote
1034483406636232705,135869,quote
119569825,135783,quote
986008414387044352,135724,quote
1330194296,135657,quote
3026032228,135603,quote
1697071632,134861,quote
1372923103907614723,134803,quote
846540295,134654,quote
889586511796211713,134602,quote
2930285335,134331,quote
2326036688,134315,quote
1221149186,134270,quote
923356523551739905,134085,quote
885477924589023232,134074,quote
1511810790445260802,134069,quote
1473832984298102788,134051,quote
979227962179547137,133945,quote
1502652191361753093,133850,quote
1042643683,133800,quote
2320090087,133644,quote
1584279380162912256,133594,quote
2892540705,133483,quote
1004812196088446976,133362,quote
2383254218,133344,quote
4311487032,133254,quote
1515792003035922433,133244,quote
1134801300460384260,133047,quote
1460687603544559617,132924,quote
1384176829,132809,quote
1611203212538773510,132746,quote
2156344767,132724,quote
2537731626,132620,quote
883172373037334528,132523,quote
747214338,132488,quote
4159693573,132415,quote
3146118202,132395,quote
1040064470,132351,quote
946289850646269952,132329,quote
1171016702886203392,132090,quote
2898169599,132056,quote
3865182734,132011,quote
1190286817251274752,131913,quote
1962613400,131891,quote
1253955048649879552,131841,quote
1000245943562780672,131836,quote
1073655906666205190,131784,quote
946789444744384513,131673,quote
716860378106343424,131633,quote
1347615675708276736,131568,quote
1405931311571689472,131554,quote
1219341398916444160,131494,quote
1387666653614202883,131430,quote
554187282,131381,quote
2197150279,131374,quote
2254402597,131365,quote
1618070186124247040,131339,quote
1490236156419661824,131165,quote
800320671892967424,131132,quote
4098222254,130970,quote
825374048,130754,quote
1609904618263425025,130753,quote
1224996201260441600,130592,quote
1224996201260441600,130571,quote
465505343,130473,quote
749145735527006208,130412,quote
3051596930,130338,quote
1258655080833638400,130220,quote
168592585,130215,quote
1590788479281205259,130176,quote
1278060691576979457,130059,quote
1132426270896152576,130004,quote
